speed,travel_time,status,data_as_of,link_id
28.58,175,0,2025-07-14T15:43:02.000,4329507
31.06,161,0,2025-07-14T15:33:02.000,4329507
27.96,176,0,2025-07-14T15:28:02.000,4329507
31.06,159,0,2025-07-14T15:23:02.000,4329507
30.44,163,0,2025-07-14T15:18:02.000,4329507
27.96,176,0,2025-07-14T15:13:02.000,4329507
24.23,202,0,2025-07-14T15:08:03.000,4329507
15.53,320,0,2025-07-14T15:03:02.000,4329507
16.15,307,0,2025-07-14T14:58:03.000,4329507
18.01,271,0,2025-07-14T14:53:03.000,4329507
20.5,243,0,2025-07-14T14:48:03.000,4329507
8.07,614,0,2025-07-14T14:38:02.000,4329507
7.45,653,0,2025-07-14T14:33:02.000,4329507
10.56,462,0,2025-07-14T14:28:02.000,4329507
14.29,344,0,2025-07-14T14:23:02.000,4329507
19.26,259,0,2025-07-14T14:18:02.000,4329507
25.47,197,0,2025-07-14T14:13:02.000,4329507
30.44,163,0,2025-07-14T14:08:02.000,4329507
29.2,169,0,2025-07-14T14:03:02.000,4329507
30.44,163,0,2025-07-14T13:58:02.000,4329507
29.82,167,0,2025-07-14T13:53:02.000,4329507
31.68,156,0,2025-07-14T13:48:02.000,4329507
31.68,156,0,2025-07-14T13:43:02.000,4329507
30.44,164,0,2025-07-14T13:38:02.000,4329507
32.93,152,0,2025-07-14T13:33:02.000,4329507
32.31,155,0,2025-07-14T13:28:02.000,4329507
29.2,170,0,2025-07-14T13:23:02.000,4329507
31.06,161,0,2025-07-14T13:18:02.000,4329507
32.31,154,0,2025-07-14T13:13:03.000,4329507
31.68,157,0,2025-07-14T13:08:03.000,4329507
31.06,161,0,2025-07-14T13:03:02.000,4329507
31.06,161,0,2025-07-14T12:58:02.000,4329507
32.93,151,0,2025-07-14T12:53:02.000,4329507
30.44,163,0,2025-07-14T12:48:02.000,4329507
27.34,181,0,2025-07-14T12:43:02.000,4329507
28.58,173,0,2025-07-14T12:38:03.000,4329507
30.44,163,0,2025-07-14T12:33:02.000,4329507
29.82,167,0,2025-07-14T12:28:03.000,4329507
24.85,198,0,2025-07-14T12:23:02.000,4329507
20.5,243,0,2025-07-14T12:18:02.000,4329507
28.58,175,0,2025-07-14T12:13:02.000,4329507
27.34,181,0,2025-07-14T12:08:02.000,4329507
27.96,177,0,2025-07-14T12:03:02.000,4329507
22.99,218,0,2025-07-14T11:53:02.000,4329507
25.47,197,0,2025-07-14T11:48:02.000,4329507
24.23,207,0,2025-07-14T11:43:03.000,4329507
27.96,178,0,2025-07-14T11:38:03.000,4329507
32.31,153,0,2025-07-14T11:33:03.000,4329507
31.06,161,0,2025-07-14T11:28:02.000,4329507
26.71,186,0,2025-07-14T11:23:02.000,4329507
31.06,159,0,2025-07-14T11:18:02.000,4329507
32.31,155,0,2025-07-14T11:13:02.000,4329507
30.44,165,0,2025-07-14T11:08:03.000,4329507
32.31,154,0,2025-07-14T11:03:03.000,4329507
31.68,157,0,2025-07-14T10:58:02.000,4329507
29.2,170,0,2025-07-14T10:53:03.000,4329507
33.55,149,0,2025-07-14T10:48:03.000,4329507
31.68,157,0,2025-07-14T10:43:03.000,4329507
29.82,166,0,2025-07-14T10:38:03.000,4329507
31.68,157,0,2025-07-14T10:33:03.000,4329507
31.06,161,0,2025-07-14T10:28:02.000,4329507
29.2,172,0,2025-07-14T10:23:03.000,4329507
26.71,188,0,2025-07-14T10:18:03.000,4329507
31.68,156,0,2025-07-14T10:13:03.000,4329507
30.44,163,0,2025-07-14T10:08:03.000,4329507
28.58,174,0,2025-07-14T10:03:03.000,4329507
28.58,174,0,2025-07-14T09:58:03.000,4329507
28.58,175,0,2025-07-14T09:53:03.000,4329507
29.2,171,0,2025-07-14T09:48:03.000,4329507
25.47,194,0,2025-07-14T09:43:03.000,4329507
29.2,169,0,2025-07-14T09:38:03.000,4329507
29.2,170,0,2025-07-14T09:33:03.000,4329507
27.34,181,0,2025-07-14T09:28:03.000,4329507
29.82,168,0,2025-07-14T09:23:03.000,4329507
32.31,155,0,2025-07-14T09:18:02.000,4329507
30.44,165,0,2025-07-14T09:13:03.000,4329507
31.68,157,0,2025-07-14T09:08:03.000,4329507
31.68,158,0,2025-07-14T09:03:03.000,4329507
32.31,155,0,2025-07-14T08:58:02.000,4329507
31.68,157,0,2025-07-14T08:53:03.000,4329507
33.55,147,0,2025-07-14T08:48:03.000,4329507
27.96,177,0,2025-07-14T08:43:03.000,4329507
30.44,162,0,2025-07-14T08:38:03.000,4329507
27.96,176,0,2025-07-14T08:33:03.000,4329507
32.31,154,0,2025-07-14T08:28:03.000,4329507
31.06,161,0,2025-07-14T08:23:03.000,4329507
31.06,160,0,2025-07-14T08:18:03.000,4329507
32.93,150,0,2025-07-14T08:13:03.000,4329507
33.55,148,0,2025-07-14T08:08:03.000,4329507
33.55,149,0,2025-07-14T08:03:03.000,4329507
34.17,147,0,2025-07-14T07:58:03.000,4329507
30.44,163,0,2025-07-14T07:53:03.000,4329507
32.31,154,0,2025-07-14T07:48:03.000,4329507
31.06,160,0,2025-07-14T07:43:02.000,4329507
30.44,164,0,2025-07-14T07:38:03.000,4329507
34.17,146,0,2025-07-14T07:33:03.000,4329507
34.79,143,0,2025-07-14T07:28:03.000,4329507
34.17,145,0,2025-07-14T07:23:03.000,4329507
36.66,137,0,2025-07-14T07:18:03.000,4329507
35.41,139,0,2025-07-14T07:13:03.000,4329507
34.79,142,0,2025-07-14T07:08:03.000,4329507
37.9,132,0,2025-07-14T07:03:03.000,4329507
35.41,140,0,2025-07-14T06:58:03.000,4329507
37.28,133,0,2025-07-14T06:53:03.000,4329507
34.79,144,0,2025-07-14T06:48:03.000,4329507
37.28,134,0,2025-07-14T06:43:03.000,4329507
37.9,132,0,2025-07-14T06:38:03.000,4329507
38.52,129,0,2025-07-14T06:33:03.000,4329507
37.9,132,0,2025-07-14T06:28:03.000,4329507
41.01,122,0,2025-07-14T06:23:03.000,4329507
40.38,123,0,2025-07-14T06:18:03.000,4329507
41.01,121,0,2025-07-14T06:13:03.000,4329507
41.01,122,0,2025-07-14T06:08:03.000,4329507
41.63,121,0,2025-07-14T06:03:03.000,4329507
40.38,124,0,2025-07-14T05:58:03.000,4329507
41.63,119,0,2025-07-14T05:53:03.000,4329507
42.25,118,0,2025-07-14T05:48:03.000,4329507
41.01,121,0,2025-07-14T05:43:03.000,4329507
40.38,124,0,2025-07-14T05:38:03.000,4329507
39.76,125,0,2025-07-14T05:33:03.000,4329507
42.25,117,0,2025-07-14T05:28:04.000,4329507
42.87,117,0,2025-07-14T05:23:03.000,4329507
41.63,120,0,2025-07-14T05:18:03.000,4329507
41.63,120,0,2025-07-14T05:13:03.000,4329507
42.87,115,0,2025-07-14T05:08:03.000,4329507
42.25,119,0,2025-07-14T05:03:03.000,4329507
42.87,116,0,2025-07-14T04:58:03.000,4329507
43.49,114,0,2025-07-14T04:53:03.000,4329507
44.11,113,-101,2025-07-14T04:48:03.000,4329507
42.87,116,-101,2025-07-14T04:43:03.000,4329507
42.25,118,0,2025-07-14T04:38:03.000,4329507
41.01,121,0,2025-07-14T04:33:03.000,4329507
41.01,122,0,2025-07-14T04:28:03.000,4329507
42.25,118,0,2025-07-14T04:23:03.000,4329507
43.49,114,0,2025-07-14T04:18:03.000,4329507
42.87,116,0,2025-07-14T04:13:03.000,4329507
43.49,115,0,2025-07-14T04:08:03.000,4329507
44.73,111,0,2025-07-14T04:03:03.000,4329507
42.87,116,0,2025-07-14T03:58:03.000,4329507
41.01,121,0,2025-07-14T03:53:03.000,4329507
40.38,123,0,2025-07-14T03:48:03.000,4329507
42.87,116,0,2025-07-14T03:43:03.000,4329507
42.87,117,0,2025-07-14T03:38:03.000,4329507
42.87,117,0,2025-07-14T03:33:03.000,4329507
42.25,118,0,2025-07-14T03:28:03.000,4329507
41.63,120,0,2025-07-14T03:23:02.000,4329507
40.38,123,0,2025-07-14T03:18:03.000,4329507
41.01,121,0,2025-07-14T03:13:03.000,4329507
41.01,121,0,2025-07-14T03:03:03.000,4329507
40.38,124,0,2025-07-14T02:58:03.000,4329507
41.01,121,0,2025-07-14T02:53:03.000,4329507
42.25,117,0,2025-07-14T02:48:03.000,4329507
41.63,120,0,2025-07-14T02:43:03.000,4329507
41.63,120,0,2025-07-14T02:38:03.000,4329507
42.25,118,0,2025-07-14T02:33:03.000,4329507
41.63,119,0,2025-07-14T02:28:03.000,4329507
