speed,travel_time,status,data_as_of,link_id
31.06,227,0,2025-07-14T15:43:02.000,4456502
31.68,225,0,2025-07-14T15:33:02.000,4456502
21.74,328,0,2025-07-14T15:28:02.000,4456502
14.29,480,0,2025-07-14T15:23:02.000,4456502
18.01,396,0,2025-07-14T15:18:02.000,4456502
35.41,201,0,2025-07-14T15:13:02.000,4456502
36.66,192,0,2025-07-14T15:08:02.000,4456502
37.28,188,0,2025-07-14T15:03:02.000,4456502
36.66,194,0,2025-07-14T14:58:02.000,4456502
34.17,209,0,2025-07-14T14:53:02.000,4456502
32.93,215,0,2025-07-14T14:48:02.000,4456502
36.66,194,0,2025-07-14T14:38:02.000,4456502
34.79,204,0,2025-07-14T14:33:02.000,4456502
34.17,206,0,2025-07-14T14:28:02.000,4456502
35.41,199,0,2025-07-14T14:23:02.000,4456502
34.79,205,0,2025-07-14T14:18:02.000,4456502
34.79,204,0,2025-07-14T14:13:02.000,4456502
35.41,200,0,2025-07-14T14:08:02.000,4456502
35.41,200,0,2025-07-14T14:03:02.000,4456502
35.41,199,0,2025-07-14T13:58:02.000,4456502
36.03,196,0,2025-07-14T13:53:03.000,4456502
34.79,205,0,2025-07-14T13:48:02.000,4456502
32.31,217,0,2025-07-14T13:43:02.000,4456502
34.17,205,0,2025-07-14T13:38:02.000,4456502
22.99,310,0,2025-07-14T13:33:02.000,4456502
11.18,607,0,2025-07-14T13:28:02.000,4456502
36.66,192,0,2025-07-14T13:23:02.000,4456502
38.52,184,0,2025-07-14T13:18:02.000,4456502
37.9,185,0,2025-07-14T13:13:02.000,4456502
36.66,192,0,2025-07-14T13:08:02.000,4456502
37.28,189,0,2025-07-14T13:03:02.000,4456502
35.41,199,0,2025-07-14T12:58:02.000,4456502
36.03,196,0,2025-07-14T12:53:02.000,4456502
37.9,186,0,2025-07-14T12:48:02.000,4456502
39.14,181,0,2025-07-14T12:43:02.000,4456502
36.66,193,0,2025-07-14T12:38:02.000,4456502
35.41,198,0,2025-07-14T12:33:02.000,4456502
35.41,198,0,2025-07-14T12:28:02.000,4456502
34.79,203,0,2025-07-14T12:23:02.000,4456502
37.28,189,0,2025-07-14T12:18:02.000,4456502
36.03,196,0,2025-07-14T12:13:02.000,4456502
28.58,250,0,2025-07-14T12:08:02.000,4456502
18.64,376,0,2025-07-14T12:03:02.000,4456502
11.18,618,0,2025-07-14T11:53:02.000,4456502
9.94,680,0,2025-07-14T11:48:02.000,4456502
8.69,818,0,2025-07-14T11:43:02.000,4456502
8.07,872,0,2025-07-14T11:38:02.000,4456502
8.07,845,0,2025-07-14T11:33:02.000,4456502
9.32,732,-101,2025-07-14T11:28:02.000,4456502
9.32,744,0,2025-07-14T11:23:02.000,4456502
9.32,760,0,2025-07-14T11:18:02.000,4456502
9.94,716,0,2025-07-14T11:13:02.000,4456502
8.69,795,0,2025-07-14T11:08:02.000,4456502
7.45,948,0,2025-07-14T11:03:02.000,4456502
9.32,740,0,2025-07-14T10:58:02.000,4456502
15.53,459,0,2025-07-14T10:53:02.000,4456502
19.88,357,0,2025-07-14T10:48:02.000,4456502
10.56,670,0,2025-07-14T10:43:02.000,4456502
11.18,634,0,2025-07-14T10:38:02.000,4456502
18.01,393,0,2025-07-14T10:33:02.000,4456502
15.53,445,0,2025-07-14T10:28:02.000,4456502
18.01,387,0,2025-07-14T10:23:02.000,4456502
21.12,336,0,2025-07-14T10:18:02.000,4456502
23.61,301,0,2025-07-14T10:13:02.000,4456502
26.09,273,0,2025-07-14T10:08:02.000,4456502
27.96,254,0,2025-07-14T10:03:02.000,4456502
31.68,224,0,2025-07-14T09:58:02.000,4456502
31.06,229,0,2025-07-14T09:53:03.000,4456502
31.68,225,0,2025-07-14T09:48:02.000,4456502
33.55,212,0,2025-07-14T09:43:02.000,4456502
34.17,208,0,2025-07-14T09:38:02.000,4456502
31.68,222,0,2025-07-14T09:33:02.000,4456502
29.82,235,0,2025-07-14T09:28:03.000,4456502
29.2,240,0,2025-07-14T09:23:02.000,4456502
30.44,230,0,2025-07-14T09:18:02.000,4456502
32.31,219,0,2025-07-14T09:13:02.000,4456502
31.06,229,0,2025-07-14T09:08:02.000,4456502
9.32,745,0,2025-07-14T09:03:02.000,4456502
13.04,529,0,2025-07-14T08:58:02.000,4456502
33.55,209,0,2025-07-14T08:53:02.000,4456502
31.68,222,0,2025-07-14T08:48:02.000,4456502
31.06,229,0,2025-07-14T08:43:02.000,4456502
32.31,218,0,2025-07-14T08:38:02.000,4456502
32.93,213,0,2025-07-14T08:33:02.000,4456502
36.03,198,0,2025-07-14T08:28:02.000,4456502
41.63,169,-101,2025-07-14T08:23:02.000,4456502
36.66,194,-101,2025-07-14T08:18:02.000,4456502
