speed,travel_time,status,data_as_of,link_id
51.57,86,0,2025-07-14T15:43:03.000,4616260
41.63,106,0,2025-07-14T15:33:03.000,4616260
28.58,155,0,2025-07-14T15:28:03.000,4616260
22.36,200,0,2025-07-14T15:23:04.000,4616260
18.64,233,0,2025-07-14T15:18:03.000,4616260
17.39,253,0,2025-07-14T15:13:03.000,4616260
16.77,259,0,2025-07-14T15:08:02.000,4616260
16.77,264,0,2025-07-14T15:03:03.000,4616260
21.12,210,0,2025-07-14T14:58:03.000,4616260
22.36,199,0,2025-07-14T14:53:04.000,4616260
19.88,223,0,2025-07-14T14:48:03.000,4616260
21.74,203,0,2025-07-14T14:38:03.000,4616260
25.47,175,0,2025-07-14T14:33:03.000,4616260
24.85,176,0,2025-07-14T14:28:03.000,4616260
25.47,172,0,2025-07-14T14:23:03.000,4616260
26.09,170,0,2025-07-14T14:18:03.000,4616260
24.23,183,0,2025-07-14T14:13:03.000,4616260
20.5,216,0,2025-07-14T14:08:03.000,4616260
18.01,244,0,2025-07-14T14:03:03.000,4616260
21.12,207,0,2025-07-14T13:58:03.000,4616260
24.23,180,0,2025-07-14T13:53:03.000,4616260
26.71,165,0,2025-07-14T13:48:03.000,4616260
41.01,108,0,2025-07-14T13:43:03.000,4616260
47.22,95,0,2025-07-14T13:38:03.000,4616260
49.08,90,0,2025-07-14T13:33:03.000,4616260
47.22,94,0,2025-07-14T13:28:03.000,4616260
51.57,86,0,2025-07-14T13:23:03.000,4616260
50.33,88,0,2025-07-14T13:18:03.000,4616260
47.22,94,0,2025-07-14T13:13:03.000,4616260
48.46,91,0,2025-07-14T13:08:03.000,4616260
52.81,84,0,2025-07-14T13:03:03.000,4616260
51.57,87,0,2025-07-14T12:58:03.000,4616260
50.95,87,0,2025-07-14T12:53:04.000,4616260
50.33,88,0,2025-07-14T12:48:03.000,4616260
52.19,85,0,2025-07-14T12:43:03.000,4616260
51.57,86,0,2025-07-14T12:38:03.000,4616260
53.43,83,0,2025-07-14T12:33:03.000,4616260
52.81,84,0,2025-07-14T12:28:03.000,4616260
54.68,81,0,2025-07-14T12:23:04.000,4616260
52.19,85,0,2025-07-14T12:18:03.000,4616260
52.19,85,0,2025-07-14T12:13:03.000,4616260
54.05,82,0,2025-07-14T12:08:03.000,4616260
52.81,84,0,2025-07-14T12:03:03.000,4616260
52.81,84,0,2025-07-14T11:53:04.000,4616260
52.81,84,0,2025-07-14T11:48:03.000,4616260
49.08,90,0,2025-07-14T11:43:03.000,4616260
54.05,83,0,2025-07-14T11:38:03.000,4616260
49.7,89,0,2025-07-14T11:33:03.000,4616260
54.05,82,0,2025-07-14T11:28:03.000,4616260
54.05,82,0,2025-07-14T11:23:03.000,4616260
56.54,79,0,2025-07-14T11:18:03.000,4616260
51.57,86,0,2025-07-14T11:13:03.000,4616260
50.95,87,0,2025-07-14T11:08:03.000,4616260
51.57,86,0,2025-07-14T11:03:03.000,4616260
52.81,84,0,2025-07-14T10:58:03.000,4616260
54.68,81,0,2025-07-14T10:53:03.000,4616260
52.19,85,0,2025-07-14T10:48:03.000,4616260
54.05,82,0,2025-07-14T10:43:03.000,4616260
52.81,84,0,2025-07-14T10:38:04.000,4616260
52.19,85,0,2025-07-14T10:33:03.000,4616260
54.68,81,0,2025-07-14T10:28:03.000,4616260
45.98,96,0,2025-07-14T10:23:03.000,4616260
54.68,81,0,2025-07-14T10:18:03.000,4616260
50.95,87,0,2025-07-14T10:13:03.000,4616260
54.68,81,0,2025-07-14T10:08:03.000,4616260
53.43,83,0,2025-07-14T10:03:03.000,4616260
48.46,91,0,2025-07-14T09:58:03.000,4616260
49.08,90,0,2025-07-14T09:53:03.000,4616260
51.57,86,0,2025-07-14T09:48:03.000,4616260
51.57,87,0,2025-07-14T09:43:03.000,4616260
50.33,89,0,2025-07-14T09:38:03.000,4616260
51.57,87,0,2025-07-14T09:33:03.000,4616260
49.7,89,0,2025-07-14T09:28:03.000,4616260
47.84,93,0,2025-07-14T09:23:03.000,4616260
52.81,84,0,2025-07-14T09:18:03.000,4616260
40.38,110,0,2025-07-14T09:13:03.000,4616260
33.55,132,0,2025-07-14T09:08:11.000,4616260
31.06,143,0,2025-07-14T09:03:10.000,4616260
32.93,134,0,2025-07-14T08:58:10.000,4616260
35.41,125,0,2025-07-14T08:53:10.000,4616260
38.52,116,0,2025-07-14T08:48:11.000,4616260
45.98,96,0,2025-07-14T08:43:09.000,4616260
49.08,91,0,2025-07-14T08:38:11.000,4616260
49.7,90,0,2025-07-14T08:33:10.000,4616260
47.84,93,0,2025-07-14T08:28:10.000,4616260
40.38,109,0,2025-07-14T08:23:09.000,4616260
35.41,125,0,2025-07-14T08:18:10.000,4616260
31.68,140,0,2025-07-14T08:13:10.000,4616260
29.82,149,0,2025-07-14T08:08:10.000,4616260
29.82,149,0,2025-07-14T08:03:10.000,4616260
27.96,158,0,2025-07-14T07:58:10.000,4616260
28.58,156,0,2025-07-14T07:53:10.000,4616260
26.09,169,0,2025-07-14T07:48:10.000,4616260
25.47,172,0,2025-07-14T07:43:10.000,4616260
24.85,176,0,2025-07-14T07:38:10.000,4616260
25.47,174,0,2025-07-14T07:33:10.000,4616260
26.09,171,0,2025-07-14T07:28:09.000,4616260
25.47,174,0,2025-07-14T07:23:10.000,4616260
26.09,170,0,2025-07-14T07:18:09.000,4616260
27.96,158,0,2025-07-14T07:13:11.000,4616260
30.44,145,0,2025-07-14T07:08:09.000,4616260
29.82,149,0,2025-07-14T07:03:09.000,4616260
29.82,149,0,2025-07-14T06:58:10.000,4616260
30.44,146,0,2025-07-14T06:53:09.000,4616260
30.44,145,0,2025-07-14T06:48:10.000,4616260
31.68,139,0,2025-07-14T06:43:09.000,4616260
34.17,130,0,2025-07-14T06:38:10.000,4616260
37.28,119,0,2025-07-14T06:33:09.000,4616260
41.01,108,0,2025-07-14T06:28:09.000,4616260
48.46,91,0,2025-07-14T06:23:09.000,4616260
54.05,83,0,2025-07-14T06:18:09.000,4616260
50.33,88,0,2025-07-14T06:13:10.000,4616260
54.05,82,0,2025-07-14T06:08:10.000,4616260
55.3,81,0,2025-07-14T06:03:10.000,4616260
52.81,84,0,2025-07-14T05:58:10.000,4616260
57.78,77,0,2025-07-14T05:53:09.000,4616260
58.4,76,0,2025-07-14T05:48:10.000,4616260
56.54,78,0,2025-07-14T05:43:10.000,4616260
55.3,80,0,2025-07-14T05:38:10.000,4616260
55.3,80,0,2025-07-14T05:33:09.000,4616260
55.92,79,0,2025-07-14T05:28:09.000,4616260
54.68,81,0,2025-07-14T05:23:09.000,4616260
54.05,82,0,2025-07-14T05:18:09.000,4616260
53.43,83,0,2025-07-14T05:13:09.000,4616260
57.16,78,0,2025-07-14T05:08:10.000,4616260
59.03,76,0,2025-07-14T05:03:09.000,4616260
59.03,75,0,2025-07-14T04:58:08.000,4616260
57.78,76,0,2025-07-14T04:53:08.000,4616260
54.05,82,0,2025-07-14T04:48:08.000,4616260
55.92,79,0,2025-07-14T04:43:09.000,4616260
57.78,77,0,2025-07-14T04:38:08.000,4616260
58.4,76,0,2025-07-14T04:33:09.000,4616260
57.78,77,0,2025-07-14T04:28:08.000,4616260
55.92,79,0,2025-07-14T04:23:09.000,4616260
55.3,80,0,2025-07-14T04:18:09.000,4616260
55.92,80,0,2025-07-14T04:13:08.000,4616260
57.16,78,0,2025-07-14T04:08:09.000,4616260
54.68,82,0,2025-07-14T04:03:09.000,4616260
54.68,81,0,2025-07-14T03:58:09.000,4616260
54.05,83,0,2025-07-14T03:53:08.000,4616260
53.43,83,0,2025-07-14T03:48:08.000,4616260
54.68,81,0,2025-07-14T03:43:09.000,4616260
55.92,79,0,2025-07-14T03:38:09.000,4616260
55.3,80,0,2025-07-14T03:33:09.000,4616260
55.92,80,-101,2025-07-14T03:28:08.000,4616260
0,0,-101,2025-07-14T03:23:03.000,4616260
0,0,-101,2025-07-14T03:18:03.000,4616260
0,0,-101,2025-07-14T03:13:03.000,4616260
0,0,-101,2025-07-14T03:03:03.000,4616260
61.51,72,-101,2025-07-14T02:58:03.000,4616260
57.78,77,0,2025-07-14T02:53:03.000,4616260
52.19,85,0,2025-07-14T02:48:03.000,4616260
52.19,85,0,2025-07-14T02:43:03.000,4616260
53.43,83,0,2025-07-14T02:38:03.000,4616260
50.95,87,0,2025-07-14T02:33:03.000,4616260
55.3,80,0,2025-07-14T02:28:03.000,4616260
57.78,77,0,2025-07-14T02:23:03.000,4616260
57.16,78,0,2025-07-14T02:18:03.000,4616260
58.4,76,0,2025-07-14T02:13:03.000,4616260
60.27,74,0,2025-07-14T02:08:03.000,4616260
69.59,64,-101,2025-07-14T02:03:03.000,4616260
57.78,77,0,2025-07-14T01:58:03.000,4616260
55.92,79,0,2025-07-14T01:53:03.000,4616260
52.81,84,0,2025-07-14T01:48:03.000,4616260
52.81,84,0,2025-07-14T01:43:03.000,4616260
53.43,83,0,2025-07-14T01:38:03.000,4616260
54.05,82,0,2025-07-14T01:33:04.000,4616260
58.4,76,0,2025-07-14T01:28:03.000,4616260
58.4,76,0,2025-07-14T01:23:03.000,4616260
57.78,77,0,2025-07-14T01:18:03.000,4616260
58.4,76,0,2025-07-14T01:13:03.000,4616260
57.78,77,0,2025-07-14T01:08:03.000,4616260
56.54,79,0,2025-07-14T01:03:03.000,4616260
55.92,80,0,2025-07-14T00:58:03.000,4616260
57.16,78,0,2025-07-14T00:53:03.000,4616260
56.54,78,0,2025-07-14T00:48:03.000,4616260
55.92,79,0,2025-07-14T00:43:03.000,4616260
56.54,78,0,2025-07-14T00:38:03.000,4616260
57.78,77,0,2025-07-14T00:33:03.000,4616260
57.16,77,-101,2025-07-14T00:28:03.000,4616260
57.16,78,-101,2025-07-14T00:23:03.000,4616260
55.92,79,0,2025-07-14T00:18:03.000,4616260
56.54,79,0,2025-07-14T00:13:03.000,4616260
57.16,78,0,2025-07-14T00:08:03.000,4616260
57.16,78,0,2025-07-14T00:03:03.000,4616260
57.16,78,0,2025-07-13T23:58:03.000,4616260
56.54,79,0,2025-07-13T23:53:04.000,4616260
55.92,79,0,2025-07-13T23:48:04.000,4616260
59.03,75,0,2025-07-13T23:43:04.000,4616260
55.92,79,0,2025-07-13T23:38:04.000,4616260
54.68,81,0,2025-07-13T23:33:03.000,4616260
57.16,78,0,2025-07-13T23:28:03.000,4616260
56.54,79,0,2025-07-13T23:23:03.000,4616260
55.92,80,0,2025-07-13T23:18:03.000,4616260
54.05,82,0,2025-07-13T23:13:04.000,4616260
54.68,81,0,2025-07-13T23:08:03.000,4616260
