speed,travel_time,status,data_as_of,link_id
42.25,126,0,2025-07-14T15:43:09.000,4616210
43.49,122,0,2025-07-14T15:33:09.000,4616210
45.36,119,0,2025-07-14T15:28:10.000,4616210
46.6,115,0,2025-07-14T15:23:10.000,4616210
47.22,113,0,2025-07-14T15:18:09.000,4616210
50.33,107,0,2025-07-14T15:13:09.000,4616210
49.08,109,0,2025-07-14T15:08:09.000,4616210
47.22,114,0,2025-07-14T15:03:10.000,4616210
47.84,111,0,2025-07-14T14:58:08.000,4616210
45.98,116,0,2025-07-14T14:53:10.000,4616210
49.08,109,0,2025-07-14T14:48:09.000,4616210
44.73,120,0,2025-07-14T14:38:09.000,4616210
42.25,127,0,2025-07-14T14:33:10.000,4616210
42.87,125,0,2025-07-14T14:28:09.000,4616210
41.01,131,0,2025-07-14T14:23:11.000,4616210
37.9,142,0,2025-07-14T14:18:09.000,4616210
36.66,145,0,2025-07-14T14:13:09.000,4616210
33.55,158,0,2025-07-14T14:08:09.000,4616210
35.41,151,0,2025-07-14T14:03:09.000,4616210
36.66,145,0,2025-07-14T13:58:09.000,4616210
39.76,133,0,2025-07-14T13:53:09.000,4616210
42.87,124,0,2025-07-14T13:48:10.000,4616210
44.73,120,0,2025-07-14T13:43:09.000,4616210
40.38,133,0,2025-07-14T13:38:09.000,4616210
42.25,126,0,2025-07-14T13:33:09.000,4616210
45.36,118,0,2025-07-14T13:28:09.000,4616210
45.36,118,0,2025-07-14T13:23:10.000,4616210
44.73,119,0,2025-07-14T13:18:09.000,4616210
45.36,118,0,2025-07-14T13:13:09.000,4616210
45.36,117,0,2025-07-14T13:08:09.000,4616210
45.98,116,0,2025-07-14T13:03:11.000,4616210
44.11,121,0,2025-07-14T12:58:09.000,4616210
44.73,120,0,2025-07-14T12:53:10.000,4616210
44.73,119,0,2025-07-14T12:48:09.000,4616210
49.08,108,0,2025-07-14T12:43:09.000,4616210
48.46,110,0,2025-07-14T12:38:10.000,4616210
49.08,109,0,2025-07-14T12:33:10.000,4616210
49.7,108,0,2025-07-14T12:28:10.000,4616210
49.7,108,0,2025-07-14T12:23:10.000,4616210
49.08,109,0,2025-07-14T12:18:10.000,4616210
42.87,125,0,2025-07-14T12:13:09.000,4616210
39.76,134,0,2025-07-14T12:08:09.000,4616210
36.03,149,0,2025-07-14T12:03:09.000,4616210
36.66,145,0,2025-07-14T11:53:10.000,4616210
39.76,134,0,2025-07-14T11:48:10.000,4616210
45.98,116,0,2025-07-14T11:43:10.000,4616210
46.6,115,0,2025-07-14T11:38:09.000,4616210
46.6,115,0,2025-07-14T11:33:10.000,4616210
49.08,109,0,2025-07-14T11:28:10.000,4616210
46.6,114,0,2025-07-14T11:23:10.000,4616210
43.49,122,0,2025-07-14T11:18:10.000,4616210
42.25,126,0,2025-07-14T11:13:09.000,4616210
42.87,125,0,2025-07-14T11:08:10.000,4616210
36.03,148,0,2025-07-14T11:03:10.000,4616210
36.03,149,0,2025-07-14T10:58:09.000,4616210
35.41,151,0,2025-07-14T10:53:09.000,4616210
39.14,137,0,2025-07-14T10:48:09.000,4616210
43.49,124,0,2025-07-14T10:43:09.000,4616210
46.6,115,0,2025-07-14T10:38:10.000,4616210
46.6,115,0,2025-07-14T10:33:09.000,4616210
49.08,108,0,2025-07-14T10:28:09.000,4616210
50.95,104,0,2025-07-14T10:23:10.000,4616210
50.33,106,0,2025-07-14T10:18:10.000,4616210
49.7,108,0,2025-07-14T10:13:10.000,4616210
49.08,109,0,2025-07-14T10:08:10.000,4616210
49.08,109,0,2025-07-14T10:03:10.000,4616210
49.08,108,0,2025-07-14T09:58:10.000,4616210
44.73,119,0,2025-07-14T09:53:09.000,4616210
47.84,112,0,2025-07-14T09:48:09.000,4616210
47.84,111,0,2025-07-14T09:43:10.000,4616210
48.46,110,0,2025-07-14T09:38:10.000,4616210
48.46,110,0,2025-07-14T09:33:10.000,4616210
48.46,110,0,2025-07-14T09:28:09.000,4616210
50.95,105,0,2025-07-14T09:23:09.000,4616210
50.95,105,0,2025-07-14T09:18:11.000,4616210
49.7,107,0,2025-07-14T09:13:09.000,4616210
49.7,108,0,2025-07-14T09:08:11.000,4616210
49.08,109,0,2025-07-14T09:03:10.000,4616210
47.22,113,0,2025-07-14T08:58:10.000,4616210
47.22,114,0,2025-07-14T08:53:10.000,4616210
47.84,112,0,2025-07-14T08:48:11.000,4616210
48.46,111,0,2025-07-14T08:43:09.000,4616210
48.46,110,0,2025-07-14T08:38:11.000,4616210
46.6,114,0,2025-07-14T08:33:10.000,4616210
45.98,117,0,2025-07-14T08:28:10.000,4616210
44.73,119,0,2025-07-14T08:23:09.000,4616210
42.25,127,0,2025-07-14T08:18:10.000,4616210
44.11,120,0,2025-07-14T08:13:10.000,4616210
42.25,126,0,2025-07-14T08:08:10.000,4616210
44.73,120,0,2025-07-14T08:03:10.000,4616210
49.08,109,0,2025-07-14T07:58:10.000,4616210
49.08,109,0,2025-07-14T07:53:10.000,4616210
49.7,107,0,2025-07-14T07:48:10.000,4616210
49.08,109,0,2025-07-14T07:43:10.000,4616210
45.36,118,0,2025-07-14T07:38:10.000,4616210
49.08,109,0,2025-07-14T07:33:10.000,4616210
49.7,107,0,2025-07-14T07:28:09.000,4616210
50.33,106,0,2025-07-14T07:23:10.000,4616210
50.33,106,0,2025-07-14T07:18:09.000,4616210
54.68,98,0,2025-07-14T07:13:11.000,4616210
54.68,98,0,2025-07-14T07:08:09.000,4616210
54.68,97,0,2025-07-14T07:03:09.000,4616210
54.68,98,0,2025-07-14T06:58:10.000,4616210
55.3,97,0,2025-07-14T06:53:09.000,4616210
54.68,97,0,2025-07-14T06:48:10.000,4616210
54.68,97,0,2025-07-14T06:43:09.000,4616210
52.81,101,0,2025-07-14T06:38:10.000,4616210
52.81,101,0,2025-07-14T06:33:09.000,4616210
52.81,102,0,2025-07-14T06:28:09.000,4616210
52.19,102,0,2025-07-14T06:23:09.000,4616210
52.19,102,0,2025-07-14T06:18:09.000,4616210
52.81,102,0,2025-07-14T06:13:10.000,4616210
52.81,101,0,2025-07-14T06:08:10.000,4616210
57.16,93,0,2025-07-14T06:03:10.000,4616210
57.16,94,0,2025-07-14T05:58:10.000,4616210
57.16,93,0,2025-07-14T05:53:09.000,4616210
57.16,93,0,2025-07-14T05:48:10.000,4616210
57.16,93,0,2025-07-14T05:43:10.000,4616210
57.16,94,0,2025-07-14T05:38:10.000,4616210
51.57,103,0,2025-07-14T05:33:09.000,4616210
58.4,91,0,2025-07-14T05:28:09.000,4616210
57.16,93,0,2025-07-14T05:23:09.000,4616210
57.16,93,0,2025-07-14T05:18:09.000,4616210
55.3,96,0,2025-07-14T05:13:09.000,4616210
55.92,96,0,2025-07-14T05:08:10.000,4616210
55.92,95,0,2025-07-14T05:03:09.000,4616210
55.3,97,0,2025-07-14T04:58:08.000,4616210
55.92,95,0,2025-07-14T04:53:08.000,4616210
55.3,97,0,2025-07-14T04:48:08.000,4616210
55.92,95,0,2025-07-14T04:43:09.000,4616210
55.3,97,0,2025-07-14T04:38:08.000,4616210
52.81,101,0,2025-07-14T04:33:09.000,4616210
52.19,103,0,2025-07-14T04:28:08.000,4616210
51.57,103,0,2025-07-14T04:23:09.000,4616210
52.19,103,0,2025-07-14T04:18:09.000,4616210
52.81,102,0,2025-07-14T04:13:08.000,4616210
52.81,101,0,2025-07-14T04:08:09.000,4616210
52.19,103,0,2025-07-14T04:03:09.000,4616210
51.57,103,0,2025-07-14T03:58:09.000,4616210
53.43,100,0,2025-07-14T03:53:08.000,4616210
54.05,99,0,2025-07-14T03:48:08.000,4616210
55.3,97,0,2025-07-14T03:43:09.000,4616210
56.54,95,0,2025-07-14T03:38:09.000,4616210
35.41,150,0,2025-07-14T03:33:09.000,4616210
37.28,144,0,2025-07-14T03:28:08.000,4616210
59.03,91,0,2025-07-14T03:23:09.000,4616210
48.46,110,-101,2025-07-14T03:18:08.000,4616210
49.7,107,0,2025-07-14T03:13:09.000,4616210
58.4,92,0,2025-07-14T03:03:08.000,4616210
55.92,96,0,2025-07-14T02:58:08.000,4616210
50.95,105,0,2025-07-14T02:53:09.000,4616210
51.57,104,0,2025-07-14T02:48:08.000,4616210
47.22,113,0,2025-07-14T02:43:08.000,4616210
5.59,907,-101,2025-07-14T02:38:09.000,4616210
5.59,907,-101,2025-07-14T02:33:08.000,4616210
5.59,907,-101,2025-07-14T02:28:09.000,4616210
57.78,93,0,2025-07-14T02:23:09.000,4616210
56.54,95,0,2025-07-14T02:18:09.000,4616210
54.68,98,0,2025-07-14T02:13:08.000,4616210
54.68,97,0,2025-07-14T02:08:09.000,4616210
52.19,103,0,2025-07-14T02:03:08.000,4616210
52.19,103,0,2025-07-14T01:58:08.000,4616210
51.57,104,0,2025-07-14T01:53:08.000,4616210
51.57,103,0,2025-07-14T01:48:09.000,4616210
53.43,100,0,2025-07-14T01:43:08.000,4616210
53.43,100,0,2025-07-14T01:38:09.000,4616210
54.68,98,0,2025-07-14T01:33:10.000,4616210
55.3,97,0,2025-07-14T01:28:08.000,4616210
55.92,96,0,2025-07-14T01:23:08.000,4616210
55.3,97,0,2025-07-14T01:18:09.000,4616210
54.68,97,0,2025-07-14T01:13:08.000,4616210
53.43,100,0,2025-07-14T01:08:08.000,4616210
55.3,97,0,2025-07-14T01:03:09.000,4616210
54.05,98,0,2025-07-14T00:58:09.000,4616210
