speed,travel_time,status,data_as_of,link_id
0,0,-101,2025-07-14T15:43:09.000,4616272
9.32,720,0,2025-07-14T15:33:09.000,4616272
9.32,702,-101,2025-07-14T15:28:10.000,4616272
8.69,779,-101,2025-07-14T15:23:10.000,4616272
8.07,799,-101,2025-07-14T15:18:09.000,4616272
8.07,846,0,2025-07-14T15:13:09.000,4616272
8.07,826,0,2025-07-14T15:08:09.000,4616272
8.69,757,-101,2025-07-14T15:03:10.000,4616272
0,0,-101,2025-07-14T14:58:08.000,4616272
8.07,821,-101,2025-07-14T14:53:10.000,4616272
10.56,623,-101,2025-07-14T14:48:09.000,4616272
0,0,-101,2025-07-14T14:38:09.000,4616272
0,0,-101,2025-07-14T14:33:10.000,4616272
0,0,-101,2025-07-14T14:28:09.000,4616272
0,0,-101,2025-07-14T14:23:11.000,4616272
0,0,-101,2025-07-14T14:18:09.000,4616272
0,0,-101,2025-07-14T14:13:09.000,4616272
0,0,-101,2025-07-14T14:08:09.000,4616272
0,0,-101,2025-07-14T14:03:09.000,4616272
0,0,-101,2025-07-14T13:58:09.000,4616272
0,0,-101,2025-07-14T13:53:09.000,4616272
0,0,-101,2025-07-14T13:48:10.000,4616272
0,0,-101,2025-07-14T13:43:09.000,4616272
0,0,-101,2025-07-14T13:38:09.000,4616272
0,0,-101,2025-07-14T13:33:09.000,4616272
0,0,-101,2025-07-14T13:28:09.000,4616272
0,0,-101,2025-07-14T13:23:10.000,4616272
9.94,674,-101,2025-07-14T13:18:09.000,4616272
9.32,701,0,2025-07-14T13:13:09.000,4616272
4.97,1273,-101,2025-07-14T13:08:09.000,4616272
5.59,1192,-101,2025-07-14T13:03:11.000,4616272
8.69,776,0,2025-07-14T12:58:09.000,4616272
9.94,682,0,2025-07-14T12:53:10.000,4616272
4.97,1333,0,2025-07-14T12:48:09.000,4616272
6.21,1033,0,2025-07-14T12:43:09.000,4616272
6.21,1060,0,2025-07-14T12:38:10.000,4616272
6.21,1017,0,2025-07-14T12:33:10.000,4616272
7.45,924,0,2025-07-14T12:28:10.000,4616272
5.59,1153,0,2025-07-14T12:23:10.000,4616272
6.21,1103,0,2025-07-14T12:18:10.000,4616272
8.69,769,0,2025-07-14T12:13:09.000,4616272
7.45,870,0,2025-07-14T12:08:09.000,4616272
7.45,862,0,2025-07-14T12:03:09.000,4616272
8.07,823,0,2025-07-14T11:53:10.000,4616272
5.59,1117,0,2025-07-14T11:48:10.000,4616272
6.21,1088,0,2025-07-14T11:43:10.000,4616272
6.83,975,0,2025-07-14T11:38:09.000,4616272
5.59,1239,0,2025-07-14T11:33:10.000,4616272
4.97,1296,0,2025-07-14T11:28:10.000,4616272
5.59,1122,0,2025-07-14T11:23:10.000,4616272
5.59,1174,0,2025-07-14T11:18:10.000,4616272
5.59,1182,0,2025-07-14T11:13:09.000,4616272
7.45,916,0,2025-07-14T11:08:10.000,4616272
7.45,894,0,2025-07-14T11:03:10.000,4616272
7.45,925,0,2025-07-14T10:58:09.000,4616272
6.83,983,0,2025-07-14T10:53:09.000,4616272
6.21,1071,0,2025-07-14T10:48:09.000,4616272
7.45,920,0,2025-07-14T10:43:09.000,4616272
8.07,829,0,2025-07-14T10:38:10.000,4616272
9.94,686,0,2025-07-14T10:33:09.000,4616272
9.94,689,0,2025-07-14T10:28:09.000,4616272
9.32,707,0,2025-07-14T10:23:10.000,4616272
7.45,864,0,2025-07-14T10:18:10.000,4616272
