speed,travel_time,status,data_as_of,link_id
57.16,288,0,2025-07-14T15:43:03.000,4362250
54.68,303,0,2025-07-14T15:33:03.000,4362250
54.68,302,0,2025-07-14T15:28:03.000,4362250
54.68,300,0,2025-07-14T15:23:03.000,4362250
56.54,291,0,2025-07-14T15:18:03.000,4362250
57.16,287,0,2025-07-14T15:13:03.000,4362250
57.16,288,0,2025-07-14T15:08:03.000,4362250
57.16,288,0,2025-07-14T15:03:03.000,4362250
59.03,281,0,2025-07-14T14:58:03.000,4362250
59.65,276,0,2025-07-14T14:53:03.000,4362250
59.65,277,0,2025-07-14T14:48:03.000,4362250
59.03,279,0,2025-07-14T14:38:03.000,4362250
58.4,284,0,2025-07-14T14:33:03.000,4362250
57.16,288,0,2025-07-14T14:28:03.000,4362250
57.16,288,0,2025-07-14T14:23:03.000,4362250
57.78,284,0,2025-07-14T14:18:03.000,4362250
58.4,283,0,2025-07-14T14:13:03.000,4362250
59.65,278,0,2025-07-14T14:08:03.000,4362250
59.03,278,0,2025-07-14T14:03:03.000,4362250
58.4,283,0,2025-07-14T13:58:03.000,4362250
58.4,283,0,2025-07-14T13:53:03.000,4362250
57.78,284,0,2025-07-14T13:48:03.000,4362250
55.92,295,0,2025-07-14T13:43:03.000,4362250
55.3,297,0,2025-07-14T13:38:03.000,4362250
55.3,297,0,2025-07-14T13:33:03.000,4362250
55.3,296,0,2025-07-14T13:28:03.000,4362250
54.68,300,0,2025-07-14T13:23:03.000,4362250
54.05,303,0,2025-07-14T13:18:03.000,4362250
56.54,290,0,2025-07-14T13:13:03.000,4362250
57.16,288,0,2025-07-14T13:08:03.000,4362250
57.16,287,0,2025-07-14T13:03:03.000,4362250
57.78,286,-101,2025-07-14T12:58:03.000,4362250
57.16,288,0,2025-07-14T12:53:03.000,4362250
57.78,286,0,2025-07-14T12:48:03.000,4362250
57.78,286,0,2025-07-14T12:43:03.000,4362250
49.7,333,0,2025-07-14T12:38:03.000,4362250
50.33,327,0,2025-07-14T12:33:03.000,4362250
49.7,332,0,2025-07-14T12:28:03.000,4362250
44.11,374,0,2025-07-14T12:23:03.000,4362250
42.25,389,0,2025-07-14T12:18:03.000,4362250
57.16,287,0,2025-07-14T12:13:03.000,4362250
57.78,286,0,2025-07-14T12:08:03.000,4362250
57.16,287,0,2025-07-14T12:03:03.000,4362250
57.16,288,0,2025-07-14T11:53:03.000,4362250
56.54,290,0,2025-07-14T11:48:03.000,4362250
57.16,289,0,2025-07-14T11:43:03.000,4362250
56.54,293,0,2025-07-14T11:38:03.000,4362250
56.54,293,0,2025-07-14T11:33:03.000,4362250
56.54,292,0,2025-07-14T11:28:03.000,4362250
57.16,289,0,2025-07-14T11:23:03.000,4362250
57.16,288,0,2025-07-14T11:18:03.000,4362250
56.54,291,0,2025-07-14T11:13:03.000,4362250
57.78,285,0,2025-07-14T11:08:03.000,4362250
57.78,285,0,2025-07-14T11:03:03.000,4362250
57.78,286,0,2025-07-14T10:58:03.000,4362250
56.54,291,0,2025-07-14T10:53:03.000,4362250
59.03,280,0,2025-07-14T10:48:03.000,4362250
54.68,300,0,2025-07-14T10:43:03.000,4362250
52.81,313,0,2025-07-14T10:38:03.000,4362250
51.57,318,0,2025-07-14T10:33:03.000,4362250
55.3,298,0,2025-07-14T10:28:03.000,4362250
55.3,298,0,2025-07-14T10:23:03.000,4362250
55.3,298,0,2025-07-14T10:18:03.000,4362250
54.68,302,0,2025-07-14T10:13:03.000,4362250
55.3,298,0,2025-07-14T10:08:03.000,4362250
57.16,288,0,2025-07-14T10:03:03.000,4362250
57.78,286,0,2025-07-14T09:58:04.000,4362250
57.16,288,0,2025-07-14T09:53:03.000,4362250
52.19,316,0,2025-07-14T09:48:03.000,4362250
52.81,312,0,2025-07-14T09:43:03.000,4362250
49.08,335,0,2025-07-14T09:38:03.000,4362250
58.4,282,0,2025-07-14T09:33:03.000,4362250
57.16,289,0,2025-07-14T09:28:03.000,4362250
56.54,291,0,2025-07-14T09:23:03.000,4362250
56.54,291,0,2025-07-14T09:18:03.000,4362250
56.54,290,0,2025-07-14T09:13:03.000,4362250
56.54,291,0,2025-07-14T09:08:03.000,4362250
55.92,294,0,2025-07-14T09:03:03.000,4362250
56.54,293,0,2025-07-14T08:58:03.000,4362250
55.92,293,0,2025-07-14T08:53:03.000,4362250
56.54,292,0,2025-07-14T08:48:03.000,4362250
56.54,290,0,2025-07-14T08:43:03.000,4362250
56.54,292,0,2025-07-14T08:38:03.000,4362250
57.78,285,0,2025-07-14T08:33:03.000,4362250
57.78,286,0,2025-07-14T08:28:03.000,4362250
57.78,285,0,2025-07-14T08:23:03.000,4362250
58.4,282,0,2025-07-14T08:18:03.000,4362250
58.4,282,0,2025-07-14T08:13:03.000,4362250
57.78,285,0,2025-07-14T08:08:04.000,4362250
57.16,290,0,2025-07-14T08:03:03.000,4362250
56.54,291,0,2025-07-14T07:58:03.000,4362250
57.16,288,0,2025-07-14T07:53:03.000,4362250
57.16,287,0,2025-07-14T07:48:03.000,4362250
55.92,295,0,2025-07-14T07:43:03.000,4362250
57.16,288,0,2025-07-14T07:38:03.000,4362250
58.4,282,0,2025-07-14T07:33:03.000,4362250
59.03,280,0,2025-07-14T07:28:03.000,4362250
58.4,281,0,2025-07-14T07:23:03.000,4362250
59.03,280,0,2025-07-14T07:18:03.000,4362250
58.4,281,0,2025-07-14T07:13:03.000,4362250
59.03,278,0,2025-07-14T07:08:03.000,4362250
58.4,281,0,2025-07-14T07:03:03.000,4362250
58.4,283,0,2025-07-14T06:58:03.000,4362250
57.16,287,0,2025-07-14T06:53:03.000,4362250
58.4,281,0,2025-07-14T06:48:03.000,4362250
58.4,282,0,2025-07-14T06:43:03.000,4362250
59.03,278,0,2025-07-14T06:38:03.000,4362250
59.03,280,0,2025-07-14T06:33:03.000,4362250
58.4,282,0,2025-07-14T06:28:03.000,4362250
59.65,277,0,2025-07-14T06:23:03.000,4362250
60.89,269,0,2025-07-14T06:18:03.000,4362250
60.89,271,0,2025-07-14T06:13:03.000,4362250
61.51,268,0,2025-07-14T06:08:03.000,4362250
61.51,267,0,2025-07-14T06:03:03.000,4362250
61.51,268,0,2025-07-14T05:58:03.000,4362250
0,0,-101,2025-07-14T05:53:03.000,4362250
59.03,279,0,2025-07-14T05:48:06.000,4362250
60.27,273,0,2025-07-14T05:43:06.000,4362250
62.75,262,0,2025-07-14T05:38:07.000,4362250
61.51,269,0,2025-07-14T05:33:07.000,4362250
60.89,269,0,2025-07-14T05:28:06.000,4362250
60.89,272,0,2025-07-14T05:23:06.000,4362250
59.03,278,0,2025-07-14T05:18:05.000,4362250
57.78,285,0,2025-07-14T05:13:06.000,4362250
57.78,284,0,2025-07-14T05:08:07.000,4362250
58.4,282,0,2025-07-14T05:03:06.000,4362250
58.4,283,0,2025-07-14T04:58:06.000,4362250
59.65,276,0,2025-07-14T04:53:06.000,4362250
59.65,276,-101,2025-07-14T04:48:06.000,4362250
56.54,292,-101,2025-07-14T04:43:06.000,4362250
48.46,341,-101,2025-07-14T04:38:06.000,4362250
48.46,341,-101,2025-07-14T04:33:06.000,4362250
48.46,341,-101,2025-07-14T04:28:06.000,4362250
44.73,367,-101,2025-07-14T04:23:06.000,4362250
44.73,367,-101,2025-07-14T04:18:06.000,4362250
33.55,488,-101,2025-07-14T04:13:06.000,4362250
0,0,-101,2025-07-14T04:08:06.000,4362250
0,0,-101,2025-07-14T04:03:06.000,4362250
0,0,-101,2025-07-14T03:58:06.000,4362250
0,0,-101,2025-07-14T03:53:06.000,4362250
0,0,-101,2025-07-14T03:48:06.000,4362250
0,0,-101,2025-07-14T03:43:06.000,4362250
0,0,-101,2025-07-14T03:38:06.000,4362250
0,0,-101,2025-07-14T03:33:06.000,4362250
0,0,-101,2025-07-14T03:28:06.000,4362250
0,0,-101,2025-07-14T03:23:06.000,4362250
0,0,-101,2025-07-14T03:18:06.000,4362250
0,0,-101,2025-07-14T03:13:06.000,4362250
0,0,-101,2025-07-14T03:03:06.000,4362250
0,0,-101,2025-07-14T02:58:06.000,4362250
0,0,-101,2025-07-14T02:53:06.000,4362250
0,0,-101,2025-07-14T02:48:05.000,4362250
0,0,-101,2025-07-14T02:43:06.000,4362250
0,0,-101,2025-07-14T02:38:06.000,4362250
0,0,-101,2025-07-14T02:33:05.000,4362250
0,0,-101,2025-07-14T02:28:05.000,4362250
0,0,-101,2025-07-14T02:23:05.000,4362250
0,0,-101,2025-07-14T02:18:05.000,4362250
50.95,322,-101,2025-07-14T02:13:03.000,4362250
50.95,322,-101,2025-07-14T02:08:04.000,4362250
50.95,322,-101,2025-07-14T02:03:03.000,4362250
50.95,322,-101,2025-07-14T01:58:03.000,4362250
50.95,322,-101,2025-07-14T01:53:03.000,4362250
0,0,-101,2025-07-14T01:48:03.000,4362250
0,0,-101,2025-07-14T01:43:04.000,4362250
0,0,-101,2025-07-14T01:38:03.000,4362250
0,0,-101,2025-07-14T01:33:03.000,4362250
8.07,1989,-101,2025-07-14T01:28:03.000,4362250
13.67,1192,-101,2025-07-14T01:23:03.000,4362250
13.67,1192,-101,2025-07-14T01:18:03.000,4362250
18.01,897,-101,2025-07-14T01:13:03.000,4362250
18.01,897,-101,2025-07-14T01:08:03.000,4362250
18.01,897,-101,2025-07-14T01:03:03.000,4362250
46.6,351,-101,2025-07-14T00:58:03.000,4362250
53.43,307,-101,2025-07-14T00:53:03.000,4362250
53.43,307,-101,2025-07-14T00:48:03.000,4362250
0,0,-101,2025-07-14T00:43:03.000,4362250
0,0,-101,2025-07-14T00:38:03.000,4362250
13.04,1246,-101,2025-07-14T00:33:03.000,4362250
13.04,1246,-101,2025-07-14T00:28:03.000,4362250
13.04,1246,-101,2025-07-14T00:23:03.000,4362250
13.04,1246,-101,2025-07-14T00:18:03.000,4362250
13.04,1246,-101,2025-07-14T00:13:03.000,4362250
13.67,1213,-101,2025-07-14T00:08:03.000,4362250
14.29,1140,-101,2025-07-14T00:03:03.000,4362250
17.39,932,-101,2025-07-13T23:58:04.000,4362250
20.5,803,-101,2025-07-13T23:53:03.000,4362250
20.5,803,-101,2025-07-13T23:48:03.000,4362250
22.99,711,0,2025-07-13T23:43:03.000,4362250
59.03,279,0,2025-07-13T23:38:03.000,4362250
57.78,284,0,2025-07-13T23:33:03.000,4362250
57.16,288,0,2025-07-13T23:28:03.000,4362250
57.16,287,0,2025-07-13T23:23:03.000,4362250
57.16,289,0,2025-07-13T23:18:04.000,4362250
57.78,286,0,2025-07-13T23:13:03.000,4362250
57.78,286,0,2025-07-13T23:08:03.000,4362250
57.78,286,0,2025-07-13T23:03:03.000,4362250
57.78,286,0,2025-07-13T22:58:04.000,4362250
57.16,287,0,2025-07-13T22:53:03.000,4362250
57.16,288,0,2025-07-13T22:48:03.000,4362250
57.16,288,0,2025-07-13T22:43:03.000,4362250
56.54,290,0,2025-07-13T22:38:04.000,4362250
57.16,288,0,2025-07-13T22:33:03.000,4362250
57.16,287,0,2025-07-13T22:28:03.000,4362250
57.78,286,0,2025-07-13T22:23:03.000,4362250
57.16,287,0,2025-07-13T22:18:03.000,4362250
57.16,289,0,2025-07-13T22:13:03.000,4362250
57.16,288,0,2025-07-13T22:08:03.000,4362250
57.78,286,0,2025-07-13T22:03:03.000,4362250
57.78,285,0,2025-07-13T21:58:03.000,4362250
57.16,288,0,2025-07-13T21:53:03.000,4362250
55.92,294,0,2025-07-13T21:48:03.000,4362250
55.3,300,0,2025-07-13T21:43:03.000,4362250
55.3,299,0,2025-07-13T21:38:03.000,4362250
55.3,297,0,2025-07-13T21:28:03.000,4362250
54.68,301,0,2025-07-13T21:23:04.000,4362250
54.68,303,0,2025-07-13T21:18:03.000,4362250
54.05,304,0,2025-07-13T21:13:04.000,4362250
54.68,301,0,2025-07-13T21:08:03.000,4362250
54.68,301,0,2025-07-13T21:03:04.000,4362250
55.3,299,0,2025-07-13T20:58:03.000,4362250
56.54,291,0,2025-07-13T20:53:03.000,4362250
56.54,291,0,2025-07-13T20:48:04.000,4362250
57.16,290,0,2025-07-13T20:43:04.000,4362250
59.03,279,0,2025-07-13T20:38:04.000,4362250
59.03,279,0,2025-07-13T20:33:03.000,4362250
58.4,282,0,2025-07-13T20:28:03.000,4362250
58.4,281,0,2025-07-13T20:23:04.000,4362250
59.03,280,0,2025-07-13T20:18:03.000,4362250
59.65,277,0,2025-07-13T20:13:03.000,4362250
59.65,276,0,2025-07-13T20:08:03.000,4362250
59.65,277,0,2025-07-13T20:03:03.000,4362250
59.03,281,0,2025-07-13T19:58:04.000,4362250
58.4,283,0,2025-07-13T19:53:03.000,4362250
57.16,287,0,2025-07-13T19:48:03.000,4362250
56.54,293,0,2025-07-13T19:43:03.000,4362250
56.54,292,0,2025-07-13T19:38:03.000,4362250
57.78,286,0,2025-07-13T19:33:03.000,4362250
57.16,288,0,2025-07-13T19:28:03.000,4362250
55.92,293,0,2025-07-13T19:23:03.000,4362250
57.16,289,0,2025-07-13T19:18:03.000,4362250
57.78,285,0,2025-07-13T19:13:04.000,4362250
57.78,285,0,2025-07-13T19:08:03.000,4362250
58.4,282,0,2025-07-13T19:03:03.000,4362250
57.16,287,0,2025-07-13T18:58:03.000,4362250
56.54,291,0,2025-07-13T18:53:04.000,4362250
55.92,294,0,2025-07-13T18:48:03.000,4362250
55.92,295,0,2025-07-13T18:43:03.000,4362250
56.54,292,0,2025-07-13T18:38:03.000,4362250
56.54,292,0,2025-07-13T18:33:03.000,4362250
57.78,286,0,2025-07-13T18:28:03.000,4362250
57.78,285,0,2025-07-13T18:23:03.000,4362250
58.4,282,0,2025-07-13T18:18:03.000,4362250
59.03,279,0,2025-07-13T18:13:03.000,4362250
59.03,278,0,2025-07-13T18:08:03.000,4362250
59.03,280,0,2025-07-13T18:03:03.000,4362250
59.65,277,0,2025-07-13T17:58:03.000,4362250
59.65,276,0,2025-07-13T17:53:03.000,4362250
59.03,278,0,2025-07-13T17:48:03.000,4362250
58.4,281,0,2025-07-13T17:43:03.000,4362250
57.16,290,0,2025-07-13T17:38:03.000,4362250
56.54,291,0,2025-07-13T17:33:03.000,4362250
57.78,284,0,2025-07-13T17:28:03.000,4362250
59.03,280,0,2025-07-13T17:23:03.000,4362250
58.4,283,0,2025-07-13T17:18:03.000,4362250
57.78,286,0,2025-07-13T17:13:03.000,4362250
58.4,283,0,2025-07-13T17:08:03.000,4362250
57.78,287,0,2025-07-13T17:03:03.000,4362250
57.78,286,0,2025-07-13T16:58:03.000,4362250
58.4,282,0,2025-07-13T16:53:03.000,4362250
59.03,278,0,2025-07-13T16:48:03.000,4362250
59.03,278,0,2025-07-13T16:43:03.000,4362250
59.03,280,0,2025-07-13T16:38:03.000,4362250
57.78,286,0,2025-07-13T16:33:03.000,4362250
57.16,290,0,2025-07-13T16:28:03.000,4362250
55.92,294,0,2025-07-13T16:23:03.000,4362250
54.68,300,0,2025-07-13T16:18:03.000,4362250
55.3,300,0,2025-07-13T16:13:03.000,4362250
57.78,284,0,2025-07-13T16:08:03.000,4362250
59.65,276,0,2025-07-13T16:03:03.000,4362250
60.27,273,0,2025-07-13T15:58:03.000,4362250
59.65,275,0,2025-07-13T15:53:03.000,4362250
59.65,277,0,2025-07-13T15:48:03.000,4362250
59.65,277,0,2025-07-13T15:43:03.000,4362250
59.65,277,0,2025-07-13T15:38:03.000,4362250
58.4,281,0,2025-07-13T15:33:03.000,4362250
58.4,281,0,2025-07-13T15:28:03.000,4362250
57.78,286,0,2025-07-13T15:23:03.000,4362250
56.54,290,0,2025-07-13T15:18:03.000,4362250
57.16,287,0,2025-07-13T15:13:03.000,4362250
57.16,288,0,2025-07-13T15:08:03.000,4362250
57.16,287,0,2025-07-13T15:03:03.000,4362250
57.78,286,0,2025-07-13T14:58:03.000,4362250
58.4,282,0,2025-07-13T14:53:03.000,4362250
59.03,279,0,2025-07-13T14:48:03.000,4362250
59.03,278,0,2025-07-13T14:43:03.000,4362250
60.27,274,0,2025-07-13T14:38:03.000,4362250
59.03,278,0,2025-07-13T14:33:03.000,4362250
58.4,282,0,2025-07-13T14:28:03.000,4362250
57.16,287,0,2025-07-13T14:23:03.000,4362250
56.54,292,0,2025-07-13T14:18:03.000,4362250
55.3,298,0,2025-07-13T14:13:03.000,4362250
55.92,295,0,2025-07-13T14:08:03.000,4362250
57.78,284,0,2025-07-13T14:03:03.000,4362250
50.95,322,0,2025-07-13T13:58:03.000,4362250
40.38,407,0,2025-07-13T13:53:03.000,4362250
37.28,438,0,2025-07-13T13:48:03.000,4362250
34.17,481,0,2025-07-13T13:43:03.000,4362250
33.55,493,0,2025-07-13T13:38:03.000,4362250
34.79,475,0,2025-07-13T13:33:03.000,4362250
36.66,447,0,2025-07-13T13:28:03.000,4362250
43.49,381,0,2025-07-13T13:23:03.000,4362250
47.84,346,0,2025-07-13T13:18:03.000,4362250
50.95,324,0,2025-07-13T13:13:03.000,4362250
55.92,293,0,2025-07-13T13:08:03.000,4362250
56.54,291,0,2025-07-13T13:03:03.000,4362250
56.54,292,0,2025-07-13T12:58:03.000,4362250
55.3,299,0,2025-07-13T12:53:03.000,4362250
48.46,338,0,2025-07-13T12:48:03.000,4362250
42.25,391,0,2025-07-13T12:43:03.000,4362250
36.03,454,0,2025-07-13T12:38:03.000,4362250
33.55,487,0,2025-07-13T12:33:03.000,4362250
33.55,489,0,2025-07-13T12:28:03.000,4362250
34.79,471,0,2025-07-13T12:23:03.000,4362250
37.28,443,0,2025-07-13T12:18:03.000,4362250
41.01,400,0,2025-07-13T12:13:03.000,4362250
44.73,368,0,2025-07-13T12:08:03.000,4362250
50.33,326,0,2025-07-13T12:03:03.000,4362250
54.68,301,0,2025-07-13T11:58:03.000,4362250
58.4,282,0,2025-07-13T11:53:03.000,4362250
57.78,285,0,2025-07-13T11:48:03.000,4362250
50.95,322,0,2025-07-13T11:43:03.000,4362250
47.22,351,0,2025-07-13T11:38:03.000,4362250
42.87,382,0,2025-07-13T11:33:03.000,4362250
41.01,403,0,2025-07-13T11:28:03.000,4362250
47.84,346,0,2025-07-13T11:23:03.000,4362250
53.43,310,0,2025-07-13T11:18:03.000,4362250
55.92,295,0,2025-07-13T11:13:03.000,4362250
59.65,276,0,2025-07-13T11:08:03.000,4362250
59.65,277,0,2025-07-13T11:03:03.000,4362250
59.65,277,0,2025-07-13T10:58:03.000,4362250
