speed,travel_time,status,data_as_of,link_id
42.25,241,0,2025-07-14T15:43:03.000,4616328
40.38,252,0,2025-07-14T15:33:03.000,4616328
39.76,256,0,2025-07-14T15:28:03.000,4616328
38.52,263,0,2025-07-14T15:23:04.000,4616328
40.38,251,0,2025-07-14T15:18:03.000,4616328
41.63,246,0,2025-07-14T15:13:03.000,4616328
39.76,257,0,2025-07-14T15:08:02.000,4616328
40.38,252,0,2025-07-14T15:03:03.000,4616328
42.25,241,0,2025-07-14T14:58:03.000,4616328
38.52,263,0,2025-07-14T14:53:04.000,4616328
36.03,282,0,2025-07-14T14:48:03.000,4616328
41.63,243,0,2025-07-14T14:38:03.000,4616328
41.63,245,0,2025-07-14T14:33:03.000,4616328
41.01,249,0,2025-07-14T14:28:03.000,4616328
38.52,264,0,2025-07-14T14:23:03.000,4616328
39.14,259,0,2025-07-14T14:18:03.000,4616328
41.63,244,0,2025-07-14T14:13:03.000,4616328
41.01,249,0,2025-07-14T14:08:03.000,4616328
34.79,293,0,2025-07-14T14:03:03.000,4616328
35.41,287,0,2025-07-14T13:58:03.000,4616328
38.52,266,0,2025-07-14T13:53:03.000,4616328
44.11,232,0,2025-07-14T13:48:03.000,4616328
38.52,263,0,2025-07-14T13:43:03.000,4616328
34.79,292,0,2025-07-14T13:38:03.000,4616328
39.14,262,0,2025-07-14T13:33:03.000,4616328
38.52,264,0,2025-07-14T13:28:03.000,4616328
39.14,258,0,2025-07-14T13:23:03.000,4616328
41.63,246,0,2025-07-14T13:18:03.000,4616328
43.49,233,0,2025-07-14T13:13:03.000,4616328
44.73,229,0,2025-07-14T13:08:03.000,4616328
42.87,239,0,2025-07-14T13:03:03.000,4616328
42.87,236,0,2025-07-14T12:58:03.000,4616328
41.63,244,0,2025-07-14T12:53:04.000,4616328
42.25,241,0,2025-07-14T12:48:03.000,4616328
42.25,241,0,2025-07-14T12:43:03.000,4616328
43.49,235,0,2025-07-14T12:38:03.000,4616328
42.25,241,0,2025-07-14T12:33:03.000,4616328
36.66,277,0,2025-07-14T12:28:03.000,4616328
39.76,257,0,2025-07-14T12:23:04.000,4616328
39.14,258,0,2025-07-14T12:18:03.000,4616328
41.01,248,0,2025-07-14T12:13:03.000,4616328
41.63,243,0,2025-07-14T12:08:03.000,4616328
42.25,239,0,2025-07-14T12:03:03.000,4616328
41.63,243,0,2025-07-14T11:53:04.000,4616328
40.38,253,0,2025-07-14T11:48:03.000,4616328
42.87,238,0,2025-07-14T11:43:03.000,4616328
45.36,225,0,2025-07-14T11:38:03.000,4616328
42.87,236,0,2025-07-14T11:33:03.000,4616328
41.63,246,0,2025-07-14T11:28:03.000,4616328
39.14,262,0,2025-07-14T11:23:03.000,4616328
33.55,305,0,2025-07-14T11:18:03.000,4616328
33.55,301,0,2025-07-14T11:13:03.000,4616328
39.14,259,0,2025-07-14T11:08:03.000,4616328
42.87,239,0,2025-07-14T11:03:03.000,4616328
41.01,248,0,2025-07-14T10:58:03.000,4616328
39.76,255,0,2025-07-14T10:53:03.000,4616328
39.14,261,0,2025-07-14T10:48:03.000,4616328
38.52,264,0,2025-07-14T10:43:03.000,4616328
39.76,255,0,2025-07-14T10:38:04.000,4616328
42.87,238,0,2025-07-14T10:33:03.000,4616328
43.49,234,0,2025-07-14T10:28:03.000,4616328
43.49,235,0,2025-07-14T10:23:03.000,4616328
41.63,244,0,2025-07-14T10:18:03.000,4616328
41.63,246,0,2025-07-14T10:13:03.000,4616328
42.25,242,0,2025-07-14T10:08:03.000,4616328
39.76,255,0,2025-07-14T10:03:03.000,4616328
39.14,260,0,2025-07-14T09:58:03.000,4616328
39.14,258,0,2025-07-14T09:53:03.000,4616328
38.52,262,0,2025-07-14T09:48:03.000,4616328
37.9,270,0,2025-07-14T09:43:03.000,4616328
35.41,289,0,2025-07-14T09:38:03.000,4616328
31.06,326,0,2025-07-14T09:33:03.000,4616328
33.55,304,0,2025-07-14T09:28:03.000,4616328
36.03,283,0,2025-07-14T09:23:03.000,4616328
40.38,253,0,2025-07-14T09:18:03.000,4616328
38.52,266,0,2025-07-14T09:13:03.000,4616328
38.52,263,0,2025-07-14T09:08:04.000,4616328
41.01,250,0,2025-07-14T09:03:03.000,4616328
40.38,250,0,2025-07-14T08:58:03.000,4616328
37.9,268,0,2025-07-14T08:53:03.000,4616328
37.9,270,0,2025-07-14T08:48:04.000,4616328
37.9,267,0,2025-07-14T08:43:03.000,4616328
36.03,283,0,2025-07-14T08:38:04.000,4616328
39.14,262,0,2025-07-14T08:33:03.000,4616328
39.76,257,0,2025-07-14T08:28:03.000,4616328
40.38,252,0,2025-07-14T08:23:03.000,4616328
39.76,254,0,2025-07-14T08:18:03.000,4616328
37.9,267,0,2025-07-14T08:13:03.000,4616328
39.14,261,0,2025-07-14T08:08:03.000,4616328
42.25,243,0,2025-07-14T08:03:03.000,4616328
40.38,253,0,2025-07-14T07:58:03.000,4616328
