speed,travel_time,status,data_as_of,link_id
50.33,160,0,2025-07-14T15:43:10.000,4575278
52.19,155,0,2025-07-14T15:33:09.000,4575278
50.95,159,0,2025-07-14T15:28:10.000,4575278
48.46,166,0,2025-07-14T15:23:10.000,4575278
51.57,157,0,2025-07-14T15:18:11.000,4575278
52.81,153,0,2025-07-14T15:13:09.000,4575278
50.33,160,0,2025-07-14T15:08:09.000,4575278
51.57,157,0,2025-07-14T15:03:08.000,4575278
54.05,150,0,2025-07-14T14:58:12.000,4575278
53.43,152,0,2025-07-14T14:53:11.000,4575278
54.68,148,0,2025-07-14T14:48:10.000,4575278
52.19,155,0,2025-07-14T14:31:18.000,4575278
0,0,-101,2025-07-14T14:20:10.000,4575278
0,0,-101,2025-07-14T14:09:03.000,4575278
0,0,-101,2025-07-14T13:58:04.000,4575278
0,0,-101,2025-07-14T13:48:03.000,4575278
50.95,158,-101,2025-07-14T12:43:11.000,4575278
52.19,155,0,2025-07-14T12:38:10.000,4575278
48.46,166,0,2025-07-14T12:33:10.000,4575278
45.36,178,0,2025-07-14T12:28:10.000,4575278
42.87,189,0,2025-07-14T12:23:09.000,4575278
46.6,175,0,2025-07-14T12:18:10.000,4575278
48.46,167,0,2025-07-14T12:13:11.000,4575278
49.08,166,0,2025-07-14T12:08:09.000,4575278
48.46,166,0,2025-07-14T12:03:09.000,4575278
54.05,150,0,2025-07-14T11:53:10.000,4575278
52.19,156,0,2025-07-14T11:48:09.000,4575278
50.95,159,0,2025-07-14T11:43:09.000,4575278
50.33,161,0,2025-07-14T11:38:09.000,4575278
50.95,159,0,2025-07-14T11:33:10.000,4575278
53.43,152,0,2025-07-14T11:28:11.000,4575278
52.81,154,0,2025-07-14T11:23:10.000,4575278
54.05,150,0,2025-07-14T11:18:09.000,4575278
48.46,166,0,2025-07-14T11:13:09.000,4575278
50.33,162,0,2025-07-14T11:08:09.000,4575278
55.3,146,0,2025-07-14T11:03:11.000,4575278
55.92,145,0,2025-07-14T10:58:12.000,4575278
53.43,151,0,2025-07-14T10:53:10.000,4575278
44.73,181,0,2025-07-14T10:48:11.000,4575278
54.68,149,0,2025-07-14T10:43:10.000,4575278
51.57,158,0,2025-07-14T10:38:11.000,4575278
45.36,178,0,2025-07-14T10:33:10.000,4575278
51.57,157,0,2025-07-14T10:28:10.000,4575278
55.92,145,0,2025-07-14T10:23:10.000,4575278
55.3,146,0,2025-07-14T10:18:10.000,4575278
54.68,148,0,2025-07-14T10:13:10.000,4575278
54.05,150,0,2025-07-14T10:08:09.000,4575278
44.73,182,0,2025-07-14T10:03:09.000,4575278
42.25,191,0,2025-07-14T09:58:10.000,4575278
48.46,166,0,2025-07-14T09:52:20.000,4575278
51.57,157,0,2025-07-14T09:48:13.000,4575278
51.57,157,0,2025-07-14T09:43:10.000,4575278
52.81,153,0,2025-07-14T09:38:11.000,4575278
51.57,158,0,2025-07-14T09:33:11.000,4575278
52.19,154,0,2025-07-14T09:28:11.000,4575278
50.95,158,0,2025-07-14T09:23:11.000,4575278
50.95,158,0,2025-07-14T09:18:10.000,4575278
51.57,157,0,2025-07-14T09:13:09.000,4575278
50.95,159,0,2025-07-14T09:08:10.000,4575278
56.54,143,0,2025-07-14T09:03:10.000,4575278
51.57,157,0,2025-07-14T08:58:12.000,4575278
48.46,167,0,2025-07-14T08:53:12.000,4575278
46.6,174,0,2025-07-14T08:48:13.000,4575278
44.73,181,0,2025-07-14T08:43:11.000,4575278
44.11,182,0,2025-07-14T08:38:11.000,4575278
55.3,147,0,2025-07-14T08:33:11.000,4575278
52.81,153,0,2025-07-14T08:28:11.000,4575278
54.05,150,0,2025-07-14T08:23:10.000,4575278
54.05,150,0,2025-07-14T08:18:10.000,4575278
53.43,152,0,2025-07-14T08:13:10.000,4575278
47.22,171,0,2025-07-14T08:08:10.000,4575278
47.84,170,0,2025-07-14T08:03:11.000,4575278
53.43,151,0,2025-07-14T07:58:11.000,4575278
50.33,162,0,2025-07-14T07:53:11.000,4575278
47.22,171,0,2025-07-14T07:48:11.000,4575278
50.33,162,0,2025-07-14T07:43:12.000,4575278
51.57,157,0,2025-07-14T07:38:11.000,4575278
49.7,163,0,2025-07-14T07:33:11.000,4575278
50.33,160,0,2025-07-14T07:28:10.000,4575278
54.68,148,0,2025-07-14T07:23:11.000,4575278
55.3,147,0,2025-07-14T07:18:11.000,4575278
54.05,150,0,2025-07-14T07:13:12.000,4575278
52.81,154,0,2025-07-14T07:08:11.000,4575278
49.08,165,0,2025-07-14T07:03:09.000,4575278
50.33,161,0,2025-07-14T06:58:11.000,4575278
55.3,146,0,2025-07-14T06:53:11.000,4575278
55.92,144,0,2025-07-14T06:48:11.000,4575278
58.4,139,0,2025-07-14T06:43:11.000,4575278
59.03,137,0,2025-07-14T06:38:11.000,4575278
57.16,142,0,2025-07-14T06:33:11.000,4575278
54.05,150,0,2025-07-14T06:28:11.000,4575278
53.43,152,0,2025-07-14T06:23:11.000,4575278
54.68,148,0,2025-07-14T06:18:11.000,4575278
55.92,145,0,2025-07-14T06:13:10.000,4575278
55.92,145,0,2025-07-14T06:08:10.000,4575278
52.81,153,0,2025-07-14T06:03:11.000,4575278
52.81,154,0,2025-07-14T05:58:11.000,4575278
56.54,144,0,2025-07-14T05:52:22.000,4575278
54.68,148,0,2025-07-14T05:48:10.000,4575278
49.7,163,0,2025-07-14T05:43:11.000,4575278
50.95,160,0,2025-07-14T05:38:11.000,4575278
55.3,147,0,2025-07-14T05:33:11.000,4575278
55.92,144,0,2025-07-14T05:28:10.000,4575278
49.08,165,0,2025-07-14T05:23:11.000,4575278
54.05,151,0,2025-07-14T05:18:10.000,4575278
55.3,146,0,2025-07-14T05:13:10.000,4575278
53.43,152,0,2025-07-14T05:08:10.000,4575278
52.19,156,0,2025-07-14T05:03:09.000,4575278
53.43,152,0,2025-07-14T04:58:12.000,4575278
55.3,147,0,2025-07-14T04:53:11.000,4575278
