speed,travel_time,status,data_as_of,link_id
11.18,1364,0,2025-07-14T15:43:09.000,4616271
11.18,1359,0,2025-07-14T15:33:09.000,4616271
11.8,1289,0,2025-07-14T15:28:10.000,4616271
11.8,1258,0,2025-07-14T15:23:10.000,4616271
11.8,1289,0,2025-07-14T15:18:09.000,4616271
10.56,1446,0,2025-07-14T15:13:09.000,4616271
10.56,1439,0,2025-07-14T15:08:09.000,4616271
11.18,1356,0,2025-07-14T15:03:10.000,4616271
11.18,1338,0,2025-07-14T14:58:08.000,4616271
11.18,1352,0,2025-07-14T14:53:10.000,4616271
11.18,1343,0,2025-07-14T14:48:09.000,4616271
11.8,1293,0,2025-07-14T14:38:09.000,4616271
11.8,1292,0,2025-07-14T14:33:10.000,4616271
12.42,1207,0,2025-07-14T14:28:09.000,4616271
11.18,1346,0,2025-07-14T14:23:11.000,4616271
11.8,1275,0,2025-07-14T14:18:09.000,4616271
11.18,1351,0,2025-07-14T14:13:09.000,4616271
10.56,1412,0,2025-07-14T14:08:09.000,4616271
9.94,1543,0,2025-07-14T14:03:09.000,4616271
11.8,1286,0,2025-07-14T13:58:09.000,4616271
12.42,1208,0,2025-07-14T13:53:09.000,4616271
12.42,1233,0,2025-07-14T13:48:10.000,4616271
12.42,1192,0,2025-07-14T13:43:09.000,4616271
13.04,1168,0,2025-07-14T13:38:09.000,4616271
12.42,1187,0,2025-07-14T13:33:09.000,4616271
13.67,1125,0,2025-07-14T13:28:09.000,4616271
13.67,1116,0,2025-07-14T13:23:10.000,4616271
13.04,1181,0,2025-07-14T13:18:09.000,4616271
13.67,1120,0,2025-07-14T13:13:09.000,4616271
12.42,1231,0,2025-07-14T13:08:09.000,4616271
11.8,1282,0,2025-07-14T13:03:11.000,4616271
13.04,1174,0,2025-07-14T12:58:09.000,4616271
12.42,1230,0,2025-07-14T12:53:10.000,4616271
11.18,1314,0,2025-07-14T12:48:09.000,4616271
10.56,1419,0,2025-07-14T12:43:09.000,4616271
10.56,1392,0,2025-07-14T12:38:10.000,4616271
11.18,1366,0,2025-07-14T12:33:10.000,4616271
10.56,1427,0,2025-07-14T12:28:10.000,4616271
10.56,1462,0,2025-07-14T12:23:10.000,4616271
9.32,1616,0,2025-07-14T12:18:10.000,4616271
8.69,1677,0,2025-07-14T12:13:09.000,4616271
9.94,1492,0,2025-07-14T12:08:09.000,4616271
11.18,1344,0,2025-07-14T12:03:09.000,4616271
12.42,1231,0,2025-07-14T11:53:10.000,4616271
13.67,1105,0,2025-07-14T11:48:10.000,4616271
13.04,1170,0,2025-07-14T11:43:10.000,4616271
11.8,1248,0,2025-07-14T11:38:09.000,4616271
13.67,1118,0,2025-07-14T11:33:10.000,4616271
14.29,1076,0,2025-07-14T11:28:10.000,4616271
12.42,1235,0,2025-07-14T11:23:10.000,4616271
12.42,1228,0,2025-07-14T11:18:10.000,4616271
12.42,1241,0,2025-07-14T11:13:09.000,4616271
11.8,1252,0,2025-07-14T11:08:10.000,4616271
14.29,1052,0,2025-07-14T11:03:10.000,4616271
13.67,1093,0,2025-07-14T10:58:09.000,4616271
13.04,1171,0,2025-07-14T10:53:09.000,4616271
13.67,1111,0,2025-07-14T10:48:09.000,4616271
13.67,1097,0,2025-07-14T10:43:09.000,4616271
15.53,964,0,2025-07-14T10:38:10.000,4616271
15.53,968,0,2025-07-14T10:33:09.000,4616271
15.53,980,0,2025-07-14T10:28:09.000,4616271
15.53,985,0,2025-07-14T10:23:10.000,4616271
14.29,1038,0,2025-07-14T10:18:10.000,4616271
13.04,1166,0,2025-07-14T10:13:10.000,4616271
12.42,1242,0,2025-07-14T10:08:10.000,4616271
10.56,1416,0,2025-07-14T10:03:10.000,4616271
14.29,1052,0,2025-07-14T09:58:10.000,4616271
13.04,1134,0,2025-07-14T09:53:09.000,4616271
13.67,1116,0,2025-07-14T09:48:09.000,4616271
12.42,1229,0,2025-07-14T09:43:10.000,4616271
13.04,1141,0,2025-07-14T09:38:10.000,4616271
14.29,1073,0,2025-07-14T09:33:10.000,4616271
16.15,927,0,2025-07-14T09:28:09.000,4616271
16.77,894,0,2025-07-14T09:23:09.000,4616271
18.01,855,0,2025-07-14T09:18:11.000,4616271
17.39,881,0,2025-07-14T09:13:09.000,4616271
18.01,859,0,2025-07-14T09:08:11.000,4616271
19.88,757,0,2025-07-14T09:03:10.000,4616271
21.74,706,0,2025-07-14T08:58:10.000,4616271
21.12,721,0,2025-07-14T08:53:10.000,4616271
20.5,748,0,2025-07-14T08:48:11.000,4616271
22.36,683,0,2025-07-14T08:43:09.000,4616271
23.61,653,0,2025-07-14T08:38:11.000,4616271
22.36,679,0,2025-07-14T08:33:10.000,4616271
20.5,751,0,2025-07-14T08:28:10.000,4616271
18.64,826,0,2025-07-14T08:23:09.000,4616271
17.39,883,0,2025-07-14T08:18:10.000,4616271
14.91,1024,0,2025-07-14T08:13:10.000,4616271
13.67,1109,0,2025-07-14T08:08:10.000,4616271
13.04,1147,0,2025-07-14T08:03:10.000,4616271
14.29,1042,0,2025-07-14T07:58:10.000,4616271
14.91,1018,0,2025-07-14T07:53:10.000,4616271
14.29,1070,0,2025-07-14T07:48:10.000,4616271
14.29,1076,0,2025-07-14T07:43:10.000,4616271
15.53,961,0,2025-07-14T07:38:10.000,4616271
16.15,925,0,2025-07-14T07:33:10.000,4616271
18.01,855,0,2025-07-14T07:28:09.000,4616271
18.01,832,0,2025-07-14T07:23:10.000,4616271
19.26,779,0,2025-07-14T07:18:09.000,4616271
20.5,736,0,2025-07-14T07:13:11.000,4616271
20.5,736,0,2025-07-14T07:08:09.000,4616271
19.26,797,0,2025-07-14T07:03:09.000,4616271
19.88,775,0,2025-07-14T06:58:10.000,4616271
19.88,758,0,2025-07-14T06:53:09.000,4616271
19.88,762,0,2025-07-14T06:48:10.000,4616271
21.12,731,0,2025-07-14T06:43:09.000,4616271
21.74,708,0,2025-07-14T06:38:10.000,4616271
22.36,679,0,2025-07-14T06:33:09.000,4616271
22.36,678,0,2025-07-14T06:28:09.000,4616271
24.23,635,0,2025-07-14T06:23:09.000,4616271
29.82,513,0,2025-07-14T06:18:09.000,4616271
32.31,474,0,2025-07-14T06:13:10.000,4616271
31.68,480,0,2025-07-14T06:08:10.000,4616271
34.79,443,0,2025-07-14T06:03:10.000,4616271
41.01,375,0,2025-07-14T05:58:10.000,4616271
42.25,362,0,2025-07-14T05:53:09.000,4616271
39.76,385,0,2025-07-14T05:48:10.000,4616271
35.41,432,0,2025-07-14T05:43:10.000,4616271
41.63,366,0,2025-07-14T05:38:10.000,4616271
41.63,366,0,2025-07-14T05:33:09.000,4616271
42.87,356,0,2025-07-14T05:28:09.000,4616271
39.14,390,0,2025-07-14T05:23:09.000,4616271
46.6,331,0,2025-07-14T05:18:09.000,4616271
48.46,318,0,2025-07-14T05:13:09.000,4616271
45.36,337,0,2025-07-14T05:08:10.000,4616271
47.84,321,0,2025-07-14T05:03:09.000,4616271
40.38,378,0,2025-07-14T04:58:08.000,4616271
37.9,406,0,2025-07-14T04:53:08.000,4616271
43.49,352,0,2025-07-14T04:48:08.000,4616271
47.84,321,0,2025-07-14T04:43:09.000,4616271
41.01,372,0,2025-07-14T04:38:08.000,4616271
35.41,430,0,2025-07-14T04:33:09.000,4616271
46.6,328,0,2025-07-14T04:28:08.000,4616271
41.01,372,0,2025-07-14T04:23:09.000,4616271
36.66,416,0,2025-07-14T04:18:09.000,4616271
36.66,421,0,2025-07-14T04:13:08.000,4616271
31.68,487,0,2025-07-14T04:08:09.000,4616271
34.17,451,0,2025-07-14T04:03:09.000,4616271
48.46,318,0,2025-07-14T03:58:09.000,4616271
37.9,405,0,2025-07-14T03:53:08.000,4616271
33.55,456,0,2025-07-14T03:48:08.000,4616271
37.9,403,0,2025-07-14T03:43:09.000,4616271
33.55,461,0,2025-07-14T03:38:09.000,4616271
21.12,725,0,2025-07-14T03:33:09.000,4616271
21.74,710,0,2025-07-14T03:28:08.000,4616271
21.12,718,0,2025-07-14T03:23:09.000,4616271
22.36,682,0,2025-07-14T03:18:08.000,4616271
32.31,475,0,2025-07-14T03:13:09.000,4616271
16.15,956,0,2025-07-14T03:03:08.000,4616271
26.71,566,0,2025-07-14T02:58:08.000,4616271
29.82,512,0,2025-07-14T02:53:09.000,4616271
29.2,519,0,2025-07-14T02:48:08.000,4616271
24.85,613,0,2025-07-14T02:43:08.000,4616271
35.41,436,0,2025-07-14T02:38:09.000,4616271
33.55,460,0,2025-07-14T02:33:08.000,4616271
29.82,515,0,2025-07-14T02:28:09.000,4616271
20.5,750,0,2025-07-14T02:23:09.000,4616271
19.88,765,0,2025-07-14T02:18:09.000,4616271
19.26,799,0,2025-07-14T02:13:08.000,4616271
26.71,578,0,2025-07-14T02:08:09.000,4616271
31.06,497,0,2025-07-14T02:03:08.000,4616271
17.39,872,0,2025-07-14T01:58:08.000,4616271
24.23,624,0,2025-07-14T01:53:08.000,4616271
19.88,776,0,2025-07-14T01:48:09.000,4616271
12.42,1230,0,2025-07-14T01:43:08.000,4616271
14.91,1007,0,2025-07-14T01:38:09.000,4616271
17.39,861,0,2025-07-14T01:33:10.000,4616271
19.26,780,0,2025-07-14T01:28:08.000,4616271
27.34,559,0,2025-07-14T01:23:08.000,4616271
30.44,506,0,2025-07-14T01:18:09.000,4616271
31.06,490,0,2025-07-14T01:13:08.000,4616271
16.77,903,0,2025-07-14T01:08:08.000,4616271
14.91,1005,0,2025-07-14T01:03:09.000,4616271
21.74,705,0,2025-07-14T00:58:09.000,4616271
19.88,772,0,2025-07-14T00:53:08.000,4616271
19.26,795,0,2025-07-14T00:48:08.000,4616271
20.5,753,0,2025-07-14T00:43:08.000,4616271
21.12,725,0,2025-07-14T00:38:09.000,4616271
22.36,689,0,2025-07-14T00:33:08.000,4616271
22.99,667,0,2025-07-14T00:28:08.000,4616271
23.61,652,0,2025-07-14T00:23:09.000,4616271
22.99,670,0,2025-07-14T00:18:08.000,4616271
23.61,654,0,2025-07-14T00:13:08.000,4616271
25.47,600,0,2025-07-14T00:08:08.000,4616271
23.61,651,0,2025-07-14T00:03:08.000,4616271
24.85,615,0,2025-07-13T23:58:09.000,4616271
29.2,524,0,2025-07-13T23:53:09.000,4616271
26.09,584,0,2025-07-13T23:48:09.000,4616271
27.96,547,0,2025-07-13T23:43:09.000,4616271
24.23,634,0,2025-07-13T23:38:09.000,4616271
26.09,591,0,2025-07-13T23:33:09.000,4616271
25.47,598,0,2025-07-13T23:28:09.000,4616271
20.5,743,0,2025-07-13T23:23:09.000,4616271
20.5,743,0,2025-07-13T23:18:08.000,4616271
20.5,752,0,2025-07-13T23:13:09.000,4616271
19.26,799,0,2025-07-13T23:08:09.000,4616271
18.64,829,0,2025-07-13T23:03:09.000,4616271
18.64,829,0,2025-07-13T22:58:10.000,4616271
17.39,864,0,2025-07-13T22:53:09.000,4616271
18.01,854,0,2025-07-13T22:48:09.000,4616271
17.39,867,0,2025-07-13T22:43:09.000,4616271
18.64,822,0,2025-07-13T22:38:10.000,4616271
20.5,746,0,2025-07-13T22:33:09.000,4616271
20.5,733,0,2025-07-13T22:28:09.000,4616271
20.5,739,0,2025-07-13T22:23:09.000,4616271
21.12,729,0,2025-07-13T22:18:11.000,4616271
21.74,710,0,2025-07-13T22:13:10.000,4616271
20.5,751,0,2025-07-13T22:08:09.000,4616271
20.5,753,0,2025-07-13T22:03:10.000,4616271
20.5,735,0,2025-07-13T21:58:09.000,4616271
21.74,709,0,2025-07-13T21:53:09.000,4616271
20.5,744,0,2025-07-13T21:48:09.000,4616271
21.12,730,0,2025-07-13T21:43:10.000,4616271
22.36,673,0,2025-07-13T21:38:09.000,4616271
22.99,672,0,2025-07-13T21:28:09.000,4616271
21.74,697,0,2025-07-13T21:23:09.000,4616271
18.01,848,0,2025-07-13T21:18:09.000,4616271
18.64,808,0,2025-07-13T21:13:10.000,4616271
19.88,777,0,2025-07-13T21:08:09.000,4616271
18.64,810,0,2025-07-13T21:03:10.000,4616271
16.77,919,0,2025-07-13T20:58:10.000,4616271
16.77,911,0,2025-07-13T20:53:10.000,4616271
18.64,828,0,2025-07-13T20:48:10.000,4616271
18.64,808,0,2025-07-13T20:43:09.000,4616271
16.77,916,0,2025-07-13T20:38:09.000,4616271
16.77,911,0,2025-07-13T20:33:09.000,4616271
19.26,782,0,2025-07-13T20:28:09.000,4616271
19.88,772,0,2025-07-13T20:23:09.000,4616271
17.39,868,0,2025-07-13T20:18:10.000,4616271
16.77,907,0,2025-07-13T20:13:10.000,4616271
16.77,894,0,2025-07-13T20:08:10.000,4616271
17.39,882,0,2025-07-13T20:03:10.000,4616271
17.39,873,0,2025-07-13T19:58:09.000,4616271
