speed,travel_time,status,data_as_of,link_id
0,0,-101,2025-07-14T15:43:06.000,4329508
3.72,1388,-101,2025-07-14T15:33:06.000,4329508
2.48,2244,-101,2025-07-14T15:28:07.000,4329508
0,0,-101,2025-07-14T15:23:06.000,4329508
3.1,1724,-101,2025-07-14T15:18:06.000,4329508
3.1,1724,-101,2025-07-14T15:13:06.000,4329508
0,0,-101,2025-07-14T15:08:06.000,4329508
6.21,833,-101,2025-07-14T15:03:06.000,4329508
4.34,1177,-101,2025-07-14T14:58:06.000,4329508
0,0,-101,2025-07-14T14:53:06.000,4329508
0,0,-101,2025-07-14T14:48:06.000,4329508
0,0,-101,2025-07-14T14:38:06.000,4329508
2.48,1866,-101,2025-07-14T14:33:09.000,4329508
2.48,1814,-101,2025-07-14T14:28:07.000,4329508
3.1,1761,-101,2025-07-14T14:23:06.000,4329508
0,0,-101,2025-07-14T14:18:06.000,4329508
0.62,4732,-101,2025-07-14T14:13:06.000,4329508
0.62,4732,-101,2025-07-14T14:08:06.000,4329508
0,0,-101,2025-07-14T14:03:06.000,4329508
0,0,-101,2025-07-14T13:58:06.000,4329508
0,0,-101,2025-07-14T13:53:06.000,4329508
0,0,-101,2025-07-14T13:48:06.000,4329508
0,0,-101,2025-07-14T13:43:06.000,4329508
0,0,-101,2025-07-14T13:38:06.000,4329508
0,0,-101,2025-07-14T13:33:06.000,4329508
0,0,-101,2025-07-14T13:28:06.000,4329508
0,0,-101,2025-07-14T13:23:08.000,4329508
0,0,-101,2025-07-14T13:18:07.000,4329508
0,0,-101,2025-07-14T13:13:07.000,4329508
0,0,-101,2025-07-14T13:08:06.000,4329508
0,0,-101,2025-07-14T13:03:06.000,4329508
0,0,-101,2025-07-14T12:58:07.000,4329508
0,0,-101,2025-07-14T12:53:07.000,4329508
0,0,-101,2025-07-14T12:48:06.000,4329508
0,0,-101,2025-07-14T12:43:06.000,4329508
0,0,-101,2025-07-14T12:38:06.000,4329508
0,0,-101,2025-07-14T12:33:06.000,4329508
0,0,-101,2025-07-14T12:28:07.000,4329508
0,0,-101,2025-07-14T12:23:07.000,4329508
27.34,203,-101,2025-07-14T12:18:06.000,4329508
29.2,190,-101,2025-07-14T12:13:07.000,4329508
29.82,183,-101,2025-07-14T12:08:06.000,4329508
23.61,232,-101,2025-07-14T12:03:06.000,4329508
4.97,1097,-101,2025-07-14T11:53:07.000,4329508
8.07,659,-101,2025-07-14T11:48:07.000,4329508
24.85,221,-101,2025-07-14T11:43:08.000,4329508
0,0,-101,2025-07-14T11:38:06.000,4329508
32.93,166,-101,2025-07-14T11:33:07.000,4329508
32.93,166,-101,2025-07-14T11:28:06.000,4329508
26.71,207,-101,2025-07-14T11:23:07.000,4329508
24.23,229,-101,2025-07-14T11:18:06.000,4329508
25.47,217,-101,2025-07-14T11:13:06.000,4329508
32.93,167,-101,2025-07-14T11:08:07.000,4329508
30.44,180,-101,2025-07-14T11:03:07.000,4329508
4.97,1061,-101,2025-07-14T10:58:07.000,4329508
3.72,1339,-101,2025-07-14T10:53:07.000,4329508
32.93,169,-101,2025-07-14T10:48:06.000,4329508
31.06,178,0,2025-07-14T10:43:07.000,4329508
31.68,176,0,2025-07-14T10:38:07.000,4329508
27.34,203,-101,2025-07-14T10:33:07.000,4329508
3.1,1724,-101,2025-07-14T10:28:07.000,4329508
5.59,956,-101,2025-07-14T10:23:06.000,4329508
4.34,1250,-101,2025-07-14T10:18:07.000,4329508
29.82,184,0,2025-07-14T10:13:07.000,4329508
27.34,202,0,2025-07-14T10:08:07.000,4329508
14.29,389,0,2025-07-14T10:03:07.000,4329508
3.72,1421,0,2025-07-14T09:58:07.000,4329508
8.07,684,-101,2025-07-14T09:53:06.000,4329508
26.09,209,-101,2025-07-14T09:48:06.000,4329508
28.58,194,0,2025-07-14T09:43:07.000,4329508
29.82,186,0,2025-07-14T09:38:07.000,4329508
27.96,199,0,2025-07-14T09:33:06.000,4329508
27.34,203,0,2025-07-14T09:28:07.000,4329508
28.58,192,-101,2025-07-14T09:23:07.000,4329508
11.18,491,0,2025-07-14T09:18:06.000,4329508
11.18,494,0,2025-07-14T09:13:07.000,4329508
7.45,738,0,2025-07-14T09:08:07.000,4329508
7.45,692,0,2025-07-14T09:03:07.000,4329508
8.69,602,0,2025-07-14T08:58:07.000,4329508
21.12,259,0,2025-07-14T08:53:07.000,4329508
7.45,722,-101,2025-07-14T08:48:06.000,4329508
3.72,1302,0,2025-07-14T08:43:07.000,4329508
29.2,188,0,2025-07-14T08:38:07.000,4329508
28.58,191,-101,2025-07-14T08:33:06.000,4329508
27.96,197,-101,2025-07-14T08:28:06.000,4329508
24.23,225,-101,2025-07-14T08:23:07.000,4329508
