location_id,timestamp,Available,Total,Offline
132021,2025-07-18 00:08:29,2,5,0
132021,2025-07-18 00:03:29,2,5,0
132021,2025-07-17 23:58:29,3,5,0
132021,2025-07-17 23:53:30,3,5,0
132021,2025-07-17 23:48:29,3,5,0
132021,2025-07-17 23:43:30,3,5,0
132021,2025-07-17 23:38:29,3,5,0
132021,2025-07-17 23:33:29,3,5,0
132021,2025-07-17 23:28:30,3,5,0
132021,2025-07-17 23:23:29,3,5,0
132021,2025-07-17 23:18:29,3,5,0
132021,2025-07-17 23:13:29,3,5,0
132021,2025-07-17 23:08:29,3,5,0
132021,2025-07-17 23:03:29,3,5,0
132021,2025-07-17 22:58:29,3,5,0
132021,2025-07-17 22:53:29,3,5,0
132021,2025-07-17 22:48:29,3,5,0
132021,2025-07-17 22:43:29,3,5,0
132021,2025-07-17 22:38:29,3,5,0
132021,2025-07-17 22:33:29,3,5,0
132021,2025-07-17 22:28:29,2,5,0
132021,2025-07-17 22:23:29,2,5,0
132021,2025-07-17 22:18:30,2,5,0
132021,2025-07-17 22:13:29,2,5,0
132021,2025-07-17 22:08:29,2,5,0
132021,2025-07-17 22:03:29,2,5,0
132021,2025-07-17 21:58:29,2,5,0
132021,2025-07-17 21:53:29,2,5,0
132021,2025-07-17 21:48:29,2,5,0
132021,2025-07-17 21:43:29,2,5,0
132021,2025-07-17 21:38:29,2,5,0
132021,2025-07-17 21:33:29,2,5,0
132021,2025-07-17 21:28:29,2,5,0
132021,2025-07-17 21:23:29,3,5,0
132021,2025-07-17 21:18:29,3,5,0
132021,2025-07-17 21:13:30,2,5,0
132021,2025-07-17 21:08:29,2,5,0
132021,2025-07-17 21:03:29,2,5,0
132021,2025-07-17 20:58:29,2,5,0
132021,2025-07-17 20:53:29,2,5,0
132021,2025-07-17 20:48:29,2,5,0
132021,2025-07-17 20:43:29,2,5,0
132021,2025-07-17 20:38:29,2,5,0
132021,2025-07-17 20:33:29,2,5,0
132021,2025-07-17 20:28:29,2,5,0
132021,2025-07-17 20:23:33,2,5,0
132021,2025-07-17 20:18:31,2,5,0
132021,2025-07-17 20:13:31,2,5,0
132021,2025-07-17 20:08:31,2,5,0
132021,2025-07-17 20:03:29,2,5,0
132021,2025-07-17 19:58:29,2,5,0
132021,2025-07-17 19:53:31,2,5,0
