location_id,timestamp,Available,Total,Offline
132036,2025-07-18 00:08:29,10,10,0
132036,2025-07-18 00:03:29,10,10,0
132036,2025-07-17 23:58:29,10,10,0
132036,2025-07-17 23:53:30,10,10,0
132036,2025-07-17 23:48:29,10,10,0
132036,2025-07-17 23:43:30,10,10,0
132036,2025-07-17 23:38:29,10,10,0
132036,2025-07-17 23:33:29,10,10,0
132036,2025-07-17 23:28:30,10,10,0
132036,2025-07-17 23:23:29,10,10,0
132036,2025-07-17 23:18:29,10,10,0
132036,2025-07-17 23:13:29,9,10,0
132036,2025-07-17 23:08:29,9,10,0
132036,2025-07-17 23:03:29,9,10,0
132036,2025-07-17 22:58:29,10,10,0
132036,2025-07-17 22:53:29,10,10,0
132036,2025-07-17 22:48:29,10,10,0
132036,2025-07-17 22:43:29,10,10,0
132036,2025-07-17 22:38:29,10,10,0
132036,2025-07-17 22:33:29,10,10,0
132036,2025-07-17 22:28:29,10,10,0
132036,2025-07-17 22:23:29,10,10,0
132036,2025-07-17 22:18:30,10,10,0
132036,2025-07-17 22:13:29,10,10,0
132036,2025-07-17 22:08:29,10,10,0
132036,2025-07-17 22:03:29,10,10,0
132036,2025-07-17 21:58:29,10,10,0
132036,2025-07-17 21:53:29,10,10,0
132036,2025-07-17 21:48:29,10,10,0
132036,2025-07-17 21:43:29,10,10,0
132036,2025-07-17 21:38:29,10,10,0
132036,2025-07-17 21:33:29,10,10,0
132036,2025-07-17 21:28:29,10,10,0
132036,2025-07-17 21:23:29,10,10,0
132036,2025-07-17 21:18:29,10,10,0
132036,2025-07-17 21:13:30,10,10,0
132036,2025-07-17 21:08:29,10,10,0
132036,2025-07-17 21:03:29,10,10,0
132036,2025-07-17 20:58:29,10,10,0
132036,2025-07-17 20:53:29,10,10,0
132036,2025-07-17 20:48:29,10,10,0
132036,2025-07-17 20:43:29,10,10,0
132036,2025-07-17 20:38:29,10,10,0
132036,2025-07-17 20:33:29,10,10,0
132036,2025-07-17 20:28:29,10,10,0
132036,2025-07-17 20:23:33,10,10,0
132036,2025-07-17 20:18:31,10,10,0
