location_id,timestamp,Available,Total,Offline
131927,2025-07-18 00:08:29,2,2,0
131927,2025-07-18 00:03:29,2,2,0
131927,2025-07-17 23:58:29,2,2,0
131927,2025-07-17 23:53:30,2,2,0
131927,2025-07-17 23:48:29,2,2,0
131927,2025-07-17 23:43:30,2,2,0
131927,2025-07-17 23:38:29,2,2,0
131927,2025-07-17 23:33:29,2,2,0
131927,2025-07-17 23:28:30,2,2,0
131927,2025-07-17 23:23:29,2,2,0
131927,2025-07-17 23:18:29,2,2,0
131927,2025-07-17 23:13:29,2,2,0
131927,2025-07-17 23:08:29,2,2,0
131927,2025-07-17 23:03:29,2,2,0
131927,2025-07-17 22:58:29,2,2,0
131927,2025-07-17 22:53:29,2,2,0
131927,2025-07-17 22:48:29,2,2,0
131927,2025-07-17 22:43:29,2,2,0
131927,2025-07-17 22:38:29,2,2,0
131927,2025-07-17 22:33:29,2,2,0
131927,2025-07-17 22:28:29,2,2,0
131927,2025-07-17 22:23:29,2,2,0
131927,2025-07-17 22:18:30,2,2,0
131927,2025-07-17 22:13:29,2,2,0
131927,2025-07-17 22:08:29,2,2,0
131927,2025-07-17 22:03:29,2,2,0
131927,2025-07-17 21:58:29,2,2,0
131927,2025-07-17 21:53:29,2,2,0
131927,2025-07-17 21:48:29,2,2,0
131927,2025-07-17 21:43:29,1,2,0
131927,2025-07-17 21:38:29,1,2,0
131927,2025-07-17 21:33:29,1,2,0
131927,2025-07-17 21:28:29,1,2,0
131927,2025-07-17 21:23:29,1,2,0
131927,2025-07-17 21:18:29,1,2,0
131927,2025-07-17 21:13:30,1,2,0
131927,2025-07-17 21:08:29,1,2,0
131927,2025-07-17 21:03:29,1,2,0
131927,2025-07-17 20:58:29,1,2,0
131927,2025-07-17 20:53:29,1,2,0
131927,2025-07-17 20:48:29,1,2,0
131927,2025-07-17 20:43:29,1,2,0
131927,2025-07-17 20:38:29,1,2,0
131927,2025-07-17 20:33:29,0,2,0
131927,2025-07-17 20:28:29,1,2,0
131927,2025-07-17 20:23:33,1,2,0
131927,2025-07-17 20:18:31,1,2,0
131927,2025-07-17 20:13:31,1,2,0
131927,2025-07-17 20:08:31,1,2,0
131927,2025-07-17 20:03:29,1,2,0
131927,2025-07-17 19:58:29,1,2,0
131927,2025-07-17 19:53:31,1,2,0
131927,2025-07-17 19:48:30,1,2,0
131927,2025-07-17 19:43:31,2,2,0
131927,2025-07-17 19:38:29,2,2,0
131927,2025-07-17 19:33:30,2,2,0
131927,2025-07-17 19:28:29,2,2,0
131927,2025-07-17 19:23:29,2,2,0
131927,2025-07-17 19:18:30,2,2,0
131927,2025-07-17 19:13:30,2,2,0
131927,2025-07-17 19:08:29,2,2,0
131927,2025-07-17 19:03:29,2,2,0
131927,2025-07-17 18:58:29,2,2,0
131927,2025-07-17 18:53:29,2,2,0
131927,2025-07-17 18:48:30,2,2,0
131927,2025-07-17 18:43:29,2,2,0
131927,2025-07-17 18:38:29,2,2,0
131927,2025-07-17 18:33:29,2,2,0
131927,2025-07-17 18:28:29,2,2,0
131927,2025-07-17 18:23:29,2,2,0
131927,2025-07-17 18:18:29,2,2,0
131927,2025-07-17 18:13:29,2,2,0
131927,2025-07-17 18:08:29,2,2,0
131927,2025-07-17 18:03:29,2,2,0
131927,2025-07-17 17:58:29,2,2,0
131927,2025-07-17 17:53:29,1,2,0
131927,2025-07-17 17:48:29,1,2,0
131927,2025-07-17 17:43:29,1,2,0
131927,2025-07-17 17:38:29,1,2,0
131927,2025-07-17 17:33:29,1,2,0
131927,2025-07-17 17:28:29,1,2,0
131927,2025-07-17 17:23:29,1,2,0
131927,2025-07-17 17:18:29,1,2,0
131927,2025-07-17 17:13:29,1,2,0
131927,2025-07-17 17:08:29,1,2,0
131927,2025-07-17 17:03:29,1,2,0
131927,2025-07-17 16:58:29,1,2,0
131927,2025-07-17 16:53:29,1,2,0
131927,2025-07-17 16:48:29,1,2,0
131927,2025-07-17 16:43:29,1,2,0
131927,2025-07-17 16:38:30,1,2,0
131927,2025-07-17 16:33:29,1,2,0
131927,2025-07-17 16:28:37,1,2,0
131927,2025-07-17 16:23:29,1,2,0
131927,2025-07-17 16:18:29,1,2,0
131927,2025-07-17 16:13:29,1,2,0
131927,2025-07-17 16:08:29,1,2,0
131927,2025-07-17 16:03:29,1,2,0
131927,2025-07-17 15:58:29,1,2,0
131927,2025-07-17 15:53:29,1,2,0
131927,2025-07-17 15:48:30,1,2,0
131927,2025-07-17 15:43:29,1,2,0
131927,2025-07-17 15:38:29,1,2,0
131927,2025-07-17 15:33:29,1,2,0
131927,2025-07-17 15:28:29,1,2,0
131927,2025-07-17 15:23:29,1,2,0
131927,2025-07-17 15:18:29,1,2,0
131927,2025-07-17 15:13:29,1,2,0
131927,2025-07-17 15:08:29,1,2,0
131927,2025-07-17 15:03:29,1,2,0
131927,2025-07-17 14:58:29,1,2,0
131927,2025-07-17 14:53:29,1,2,0
131927,2025-07-17 14:48:29,1,2,0
131927,2025-07-17 14:43:30,1,2,0
131927,2025-07-17 14:38:29,1,2,0
131927,2025-07-17 14:33:29,1,2,0
131927,2025-07-17 14:28:29,1,2,0
131927,2025-07-17 14:23:29,1,2,0
131927,2025-07-17 14:18:29,1,2,0
131927,2025-07-17 14:13:29,1,2,0
131927,2025-07-17 14:08:29,1,2,0
131927,2025-07-17 14:03:29,1,2,0
131927,2025-07-17 13:58:29,1,2,0
131927,2025-07-17 13:53:29,1,2,0
131927,2025-07-17 13:48:29,1,2,0
131927,2025-07-17 13:43:29,1,2,0
131927,2025-07-17 13:38:29,1,2,0
131927,2025-07-17 13:33:29,2,2,0
131927,2025-07-17 13:28:29,2,2,0
131927,2025-07-17 13:23:29,2,2,0
131927,2025-07-17 13:18:29,2,2,0
131927,2025-07-17 13:13:29,2,2,0
131927,2025-07-17 13:08:29,2,2,0
131927,2025-07-17 13:03:29,2,2,0
131927,2025-07-17 12:58:29,2,2,0
131927,2025-07-17 12:53:29,2,2,0
131927,2025-07-17 12:48:29,2,2,0
131927,2025-07-17 12:43:29,2,2,0
131927,2025-07-17 12:38:29,2,2,0
131927,2025-07-17 12:33:29,2,2,0
131927,2025-07-17 12:28:29,2,2,0
131927,2025-07-17 12:23:29,2,2,0
131927,2025-07-17 12:18:29,2,2,0
131927,2025-07-17 12:13:29,2,2,0
131927,2025-07-17 12:08:29,2,2,0
131927,2025-07-17 12:03:29,2,2,0
131927,2025-07-17 11:58:29,2,2,0
131927,2025-07-17 11:53:29,2,2,0
131927,2025-07-17 11:48:29,2,2,0
131927,2025-07-17 11:43:29,2,2,0
131927,2025-07-17 11:38:29,2,2,0
131927,2025-07-17 11:33:29,2,2,0
131927,2025-07-17 11:28:29,2,2,0
131927,2025-07-17 11:23:29,2,2,0
131927,2025-07-17 11:18:29,2,2,0
131927,2025-07-17 11:13:29,2,2,0
131927,2025-07-17 11:08:29,2,2,0
131927,2025-07-17 11:03:29,2,2,0
131927,2025-07-17 10:58:29,2,2,0
131927,2025-07-17 10:53:29,2,2,0
131927,2025-07-17 10:48:29,2,2,0
131927,2025-07-17 10:43:29,2,2,0
131927,2025-07-17 10:38:29,2,2,0
131927,2025-07-17 10:33:29,2,2,0
131927,2025-07-17 10:28:29,2,2,0
131927,2025-07-17 10:23:29,2,2,0
131927,2025-07-17 10:18:29,2,2,0
131927,2025-07-17 10:13:29,2,2,0
131927,2025-07-17 10:08:29,2,2,0
131927,2025-07-17 10:03:29,2,2,0
131927,2025-07-17 09:58:29,2,2,0
131927,2025-07-17 09:53:29,2,2,0
131927,2025-07-17 09:48:29,2,2,0
131927,2025-07-17 09:43:29,2,2,0
131927,2025-07-17 09:38:29,2,2,0
131927,2025-07-17 09:33:30,2,2,0
131927,2025-07-17 09:28:29,2,2,0
131927,2025-07-17 09:23:29,2,2,0
131927,2025-07-17 09:18:29,2,2,0
131927,2025-07-17 09:13:29,2,2,0
131927,2025-07-17 09:08:29,1,2,0
131927,2025-07-17 09:03:29,1,2,0
131927,2025-07-17 08:58:29,1,2,0
131927,2025-07-17 08:53:29,1,2,0
131927,2025-07-17 08:48:30,1,2,0
131927,2025-07-17 08:43:29,1,2,0
131927,2025-07-17 08:38:30,1,2,0
131927,2025-07-17 08:33:29,1,2,0
131927,2025-07-17 08:28:30,1,2,0
131927,2025-07-17 08:23:29,1,2,0
131927,2025-07-17 08:18:29,1,2,0
131927,2025-07-17 08:13:30,1,2,0
131927,2025-07-17 08:08:29,1,2,0
131927,2025-07-17 08:03:29,1,2,0
131927,2025-07-17 07:58:30,1,2,0
131927,2025-07-17 07:53:29,1,2,0
131927,2025-07-17 07:48:30,1,2,0
131927,2025-07-17 07:43:30,1,2,0
131927,2025-07-17 07:38:30,1,2,0
131927,2025-07-17 07:33:30,1,2,0
131927,2025-07-17 07:28:29,1,2,0
131927,2025-07-17 07:23:30,1,2,0
131927,2025-07-17 07:18:29,1,2,0
131927,2025-07-17 07:13:29,1,2,0
131927,2025-07-17 07:08:29,1,2,0
131927,2025-07-17 07:03:30,1,2,0
131927,2025-07-17 06:58:30,1,2,0
131927,2025-07-17 06:53:29,1,2,0
131927,2025-07-17 06:48:30,1,2,0
131927,2025-07-17 06:43:30,1,2,0
131927,2025-07-17 06:38:30,1,2,0
131927,2025-07-17 06:33:29,1,2,0
131927,2025-07-17 06:28:29,1,2,0
131927,2025-07-17 06:23:29,1,2,0
131927,2025-07-17 06:18:30,1,2,0
131927,2025-07-17 06:13:30,1,2,0
131927,2025-07-17 06:08:30,1,2,0
131927,2025-07-17 06:03:30,1,2,0
131927,2025-07-17 05:58:29,1,2,0
131927,2025-07-17 05:53:29,1,2,0
131927,2025-07-17 05:48:29,1,2,0
131927,2025-07-17 05:43:29,1,2,0
131927,2025-07-17 05:38:29,1,2,0
131927,2025-07-17 05:33:29,1,2,0
131927,2025-07-17 05:28:29,1,2,0
131927,2025-07-17 05:23:29,1,2,0
